#NAME,C14S1_experimental_1,C16F_controlF_3,C17F_controlF_4,C18S2_experimental_2,C1P_controlP_1,C20S1_experimental_3,C20S3_experimental_4,C2F_controlF_1,C2P_controlP_2,C3F_controlF_2,C4P_controlP_3,C9P_controlP_4
#CLASS:Group,Exp,ConF,ConF,Exp,ConP,Exp,Exp,ConF,ConP,ConF,ConP,ConP
420486,3,9,9,23,3,9,11,13,21,2,23,10
420482,10,12,3,14,0,0,4,2,1,8,0,2
101750175,18,23,29,29,24,24,29,24,42,9,6,20
428417,73,214,167,295,83,174,153,102,144,102,116,99
421102,98,320,326,327,203,301,208,154,241,269,191,160
428418,2097,1883,2504,3289,1359,2426,2171,1360,2091,1756,2054,1914
769466,5,9,3,3,1,3,1,0,2,2,10,7
420487,140,63,104,364,111,191,171,55,169,115,162,121
420488,950,621,910,931,334,540,483,500,480,578,375,514
421104,864,570,467,562,392,679,768,473,453,462,329,380
NA,564,616,1053,713,175,406,396,426,415,1006,520,554
421105,1226,1593,2074,2053,1160,1258,1253,1441,1867,1840,1764,1503
420490,308,160,204,312,227,225,186,189,304,189,279,231
420491,247,127,232,230,103,195,190,177,162,153,165,146
100857837,153,95,171,83,21,54,66,76,54,65,51,69
NA,200,90,154,208,116,199,183,90,185,82,223,274
107052707,114,163,413,143,110,116,108,111,220,104,179,87
420492,1211,314,428,2750,605,1658,1828,480,1346,195,1395,986
395395,7,25,0,0,0,0,0,0,0,0,1,3
395376,1686,1042,1650,2075,1185,1486,1334,1168,1802,1173,1550,1424
426764,599,291,428,1605,683,924,1011,410,1081,394,915,574
421109,742,688,718,927,179,558,574,392,305,560,509,432
420494,3,4,2,5,0,5,1,1,3,0,4,0
428411,2193,2170,2817,3447,1220,2184,2120,1761,1800,2281,1942,2189
421108,77,9,9,14,4,9,8,24,8,7,23,7
420462,590,409,619,933,291,628,561,271,433,383,509,354
432368,2580,1178,1658,2409,1007,2443,2915,1010,1590,973,2233,1381
420463,1387,2763,5131,2731,730,1153,1339,2296,1128,3281,1855,2428
425711,9,52,6,16,12,12,6,3,20,30,27,14
771284,785,357,1164,977,63,479,466,316,111,629,179,158
421085,799,794,1129,1112,370,746,659,517,690,570,571,489
420457,1604,1308,1452,2313,767,1192,1270,754,1198,1035,1392,1342
420458,372,432,449,506,330,366,358,280,445,468,564,476
420459,1398,380,401,2398,633,1589,1496,646,1047,481,1133,1261
421086,77,95,58,617,195,438,384,83,380,64,325,175
421087,308,109,133,112,104,76,102,106,127,44,118,99
421088,65,847,62,14,65,14,61,14,53,61,20,19
420460,790,554,744,992,302,632,550,455,528,563,647,598
421089,321,137,69,58,83,23,23,21,84,76,62,75
420468,1040,1377,1929,1321,735,960,871,1005,946,1397,1136,839
414745,865,785,869,3327,1799,2154,1458,1434,3881,391,2809,2008
NA,0,0,0,0,0,0,0,0,0,0,0,0
395560,10191,5526,5808,2283,1172,1880,1381,3078,2078,4998,1692,1424
374058,6836,8779,14044,10024,4912,8061,7273,8142,7335,15595,9729,9221
428537,2,14,0,18,0,0,0,6,4,2,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,1,0
NA,0,0,0,0,0,0,0,0,0,0,0,1
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,9,15,9,11,12,7,3,6,15,6,7,0
NA,0,17,23,0,1,0,0,14,3,11,1,4
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
420471,1216,1166,1550,1954,977,1258,1292,1038,1650,1287,1615,1357
NA,802,727,1099,1124,252,654,659,589,416,799,559,606
NA,2,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,1,0,0,0,0,0,0
NA,1,9,2,2,2,0,0,0,1,7,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,121,381,897,123,57,69,75,305,108,917,83,101
420472,1733,2304,2492,2462,830,1431,1303,1382,1360,2669,1660,1780
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,17,12,36,15,1,11,17,32,8,33,40,9
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,1,0,0,0,0,0,0,0
NA,0,0,1,0,0,0,0,0,0,0,0,0
NA,10,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,2,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,1,0,3,1,0,0,0,0,0,0,0
NA,0,0,0,0,1,2,1,0,3,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,1,0,0,0,0,3,0,0,0
NA,0,0,0,1,0,0,0,0,0,0,0,0
NA,3,0,0,1,0,0,0,0,0,0,0,0
NA,1,0,1,1,1,0,0,0,0,0,0,0
NA,9,9,5,14,0,2,2,3,1,3,7,5
NA,4,0,0,0,0,2,0,0,0,0,0,0
NA,2,1,0,0,2,0,0,0,0,0,0,0
NA,0,0,0,2,0,0,1,0,0,0,0,0
NA,0,0,0,0,1,0,0,0,0,0,0,0
420473,629,597,564,495,251,331,284,231,353,372,364,343
NA,0,2,14,1,2,0,0,4,7,0,0,1
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,53,69,56,80,36,42,56,27,55,53,37,48
NA,48,61,39,37,16,46,30,25,26,36,21,35
NA,1,1,4,4,0,1,1,2,0,0,0,3
NA,0,1,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,3,0,0
NA,1,0,2,0,1,3,0,0,2,2,1,0
NA,0,1,2,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,1,0,0,0,0,3
NA,0,0,4,0,0,3,0,2,1,0,0,0
NA,0,0,0,2,0,0,0,1,0,1,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,3,0,1,1,2,0,0,1,6,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,7,30,12,23,13,17,10,11,11,13,26,9
NA,16,33,35,66,18,16,20,19,19,12,48,32
NA,10,0,3,28,6,1,0,30,13,0,18,5
NA,0,0,0,0,0,0,0,0,0,0,3,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,1,0,0,4,0,2,0,0,6,0,0,1
NA,2,2,4,0,0,0,0,1,3,3,9,0
NA,0,4,2,1,1,0,0,3,0,3,0,0
NA,0,2,3,0,0,1,0,2,0,12,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,2,0
NA,137,133,164,371,117,259,270,91,245,118,209,193
NA,142,243,291,513,158,441,378,221,369,282,480,461
NA,24,39,41,85,72,75,68,54,102,41,108,138
NA,173,168,223,462,128,338,266,132,253,184,337,209
NA,161,204,230,503,288,278,261,142,372,152,286,236
NA,10,4,8,7,12,15,4,7,10,8,8,10
NA,0,2,0,0,0,2,0,0,0,0,0,0
NA,6,0,0,0,0,0,0,0,0,0,0,0
395148,324,1310,1217,273,77,175,160,446,174,773,152,156
NA,17,5,6,16,0,3,8,2,7,4,10,7
NA,0,0,1,0,0,1,0,2,6,1,3,0
NA,2,3,2,3,0,0,0,7,9,4,8,11
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,1,0,0,0,0,0,0,0
420507,108,69,107,134,72,94,92,83,106,80,75,50
NA,0,2,2,2,1,0,0,3,1,3,0,0
NA,0,0,1,2,3,11,1,3,16,0,4,0
NA,1,0,1,0,0,1,0,0,0,6,4,0
NA,354,275,729,213,64,216,248,396,169,601,339,122
420508,744,463,677,1020,433,699,755,547,761,679,1094,1108
NA,0,0,0,0,0,0,0,0,0,0,0,3
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,13,1,1,5,3,1,2,0,0,5,1,7
NA,0,0,0,1,0,0,0,0,0,5,0,0
NA,0,0,1,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
420509,995,972,1134,1775,1015,1168,1049,799,1758,912,1689,1140
107052700,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,322,575,618,444,137,253,266,275,218,456,228,230
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,1,0,0,0,0,0,0
NA,0,2,1,5,4,0,4,6,5,0,3,3
NA,0,0,0,0,0,0,0,1,0,0,0,0
NA,4,2,0,0,8,8,1,5,4,1,1,0
NA,1,0,0,0,0,0,0,0,0,0,0,0
NA,2,1,4,1,0,1,1,0,1,1,0,0
NA,1,5,10,6,0,3,0,0,0,3,3,0
420511,503,1284,2251,731,274,484,380,1056,499,1079,422,370
NA,10,20,29,3,7,10,29,12,10,17,7,0
NA,0,3,0,1,0,4,1,1,0,3,3,2
NA,0,0,1,0,0,0,1,0,0,11,0,0
NA,0,0,0,1,0,0,0,0,0,0,2,0
NA,47,12,19,55,8,47,41,10,10,25,20,25
NA,0,0,2,0,0,0,0,0,0,0,0,0
NA,0,15,3,1,2,1,2,2,1,10,3,0
NA,5,0,4,8,1,15,13,10,13,1,23,10
420512,77,12,17,19,4,11,11,14,16,16,17,10
NA,0,10,8,65,39,4,7,0,10,7,71,15
NA,0,0,0,0,0,0,0,0,0,0,0,1
420513,334,573,548,287,61,277,188,133,90,297,128,193
NA,0,0,0,0,0,0,0,0,0,0,0,0
428419,81,80,98,92,33,90,83,26,48,49,50,64
121109894,18,42,57,7,2,4,8,15,20,64,18,10
NA,0,0,1,1,0,0,1,0,1,0,3,0
NA,48,81,62,192,65,96,126,29,143,76,174,50
NA,94,131,146,352,134,281,260,99,284,171,337,237
112531997,2,0,5,15,0,0,3,4,2,2,5,0
112531981,0,0,0,0,0,0,0,0,0,0,0,0
777799,0,16,0,0,1,0,0,1,1,12,1,1
102465973,0,0,0,0,0,0,0,0,0,0,0,0
777800,0,19,1,0,7,0,0,0,2,14,2,0
396277,8,15,4,31,8,17,7,24,6,12,27,5
428420,39,151,180,41,78,79,49,67,116,78,194,211
421124,301,253,362,500,73,375,331,231,231,274,188,339
420514,6,40,0,0,0,4,0,3,0,0,0,1
428421,36,395,418,83,58,101,72,38,114,179,88,55
421098,381,307,381,353,224,265,193,266,354,301,249,233
771876,9,190,271,28,17,27,19,14,25,193,15,8
NA,143,64,106,201,76,94,122,86,165,92,229,197
420515,5,151,172,31,29,38,24,26,44,109,37,33
771888,148,576,879,948,451,633,601,258,1665,390,944,430
420516,12,488,565,215,155,132,116,176,311,375,145,107
420517,715,684,953,802,266,651,558,510,387,638,483,545
420518,295,645,320,287,153,251,196,183,128,392,203,351
374059,306,465,1396,634,582,249,211,1085,1156,990,842,499
420510,6,5,10,8,10,5,10,6,15,4,17,15
NA,1,3,5,3,3,1,5,0,2,2,6,0
NA,71,69,82,157,44,75,44,34,63,43,70,87
NA,55,32,34,69,9,57,56,32,56,40,43,39
NA,1,0,0,5,0,6,1,0,3,4,5,0
NA,3,1,0,2,3,3,5,0,1,0,2,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,1,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,1,1,2,2,1,4,4,1,4,0,3,9
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,1,0,0,0,0,0,0,0,3
NA,1,0,1,3,0,0,0,0,0,0,0,0
NA,0,3,16,5,1,1,1,4,2,0,4,0
NA,2,0,0,0,0,0,1,0,0,0,0,4
NA,0,2,0,0,0,0,0,0,0,0,0,0
NA,0,0,1,0,0,0,0,2,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,3,4,2,0,1,0,0,0,0,0,1
NA,0,0,1,0,0,0,0,0,0,0,0,0
NA,0,0,0,1,1,3,2,3,1,0,0,0
NA,0,0,0,2,0,0,0,2,0,0,0,0
NA,9,25,16,24,3,14,11,12,24,19,20,6
NA,0,6,5,2,0,0,0,3,1,3,0,0
NA,0,0,0,1,0,0,0,0,0,0,0,0
NA,0,0,1,0,0,3,0,0,0,1,4,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,2,0,0,0,0,0,0,0,0,0
NA,0,2,0,1,0,0,0,0,2,0,0,0
NA,0,0,0,1,0,4,0,0,1,0,1,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,1,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,1,1,0,5,3,6,8,0,7,0,4,3
NA,63,108,132,130,89,77,68,124,164,98,138,115
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,1,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,1,4,0,0,0,0,1,1,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,4,0,0,0,0,0,0,0,0
NA,29,14,34,21,11,11,19,23,19,66,37,21
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,1,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,4,0,0,0,0,0,0,1,1,0,1,0
NA,4,0,0,2,0,0,5,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,1,14,17,5,4,3,6,5,8,18,7,9
NA,0,0,1,0,0,0,0,0,0,0,0,0
NA,7,4,18,13,3,2,6,10,3,5,10,7
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,1,0,0,0,0,0,0,0
NA,0,0,2,2,1,4,0,0,4,0,2,0
NA,0,1,1,0,0,0,0,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,1,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,1,0,0,0,0,0,0,0,0
NA,3,3,6,5,1,3,4,8,5,0,1,3
NA,5,2,6,6,3,5,3,8,5,12,2,5
NA,0,1,3,0,0,0,0,1,1,0,1,0
NA,0,12,11,3,2,0,0,5,0,3,3,5
NA,12,50,68,192,99,96,107,15,110,49,138,41
NA,7,0,3,12,7,9,5,2,9,0,5,0
NA,0,0,0,2,1,3,5,0,0,0,0,0
NA,0,0,0,0,0,0,0,0,1,0,0,0
NA,0,0,1,0,1,1,0,0,0,0,2,0
NA,0,0,0,0,0,0,0,2,6,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,1,4,2,0,0,4,0,2,0,1,0,2
NA,3,1,1,0,0,3,3,1,0,0,0,1
NA,0,0,2,1,0,5,0,0,0,0,2,2
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,4,0,0,2,0,0,0,0,0,0,0
NA,0,0,0,1,0,1,0,1,2,0,0,0
NA,6,41,30,4,8,10,6,13,14,52,18,11
NA,5,1,1,3,3,5,0,2,16,2,9,3
NA,586,439,926,887,318,454,417,581,548,516,698,655
NA,7,11,8,6,4,1,2,8,2,2,8,6
NA,51,300,521,102,7,41,49,136,35,259,39,33
NA,19,6,0,2,7,2,0,1,5,7,5,3
NA,0,0,4,3,1,2,3,5,5,4,9,0
NA,0,0,0,0,1,0,0,0,0,2,0,0
NA,0,2,1,0,2,1,2,0,0,2,0,0
NA,2,3,1,8,2,1,8,0,5,5,6,0
NA,2,12,16,0,0,7,9,0,0,6,0,4
NA,1,3,5,7,0,11,3,3,5,2,8,2
NA,2,15,28,8,6,6,4,16,15,17,5,16
NA,66,101,156,101,112,81,93,121,171,150,110,141
NA,25,18,30,13,18,9,17,23,25,27,28,26
NA,1,3,0,4,4,2,2,3,3,0,0,0
NA,2,1,0,0,0,0,0,0,0,0,0,0
NA,2,0,2,0,6,5,6,0,18,0,0,0
NA,12,1,17,1,3,3,5,3,8,24,9,6
NA,0,0,0,0,0,0,0,0,1,0,0,0
NA,0,28,1,0,0,0,0,1,6,1,0,0
NA,1,1,0,9,1,0,3,0,1,0,3,1
NA,101,32,36,236,30,108,100,16,39,12,51,68
NA,3,6,4,1,1,5,4,1,1,0,1,9
NA,4,8,8,1,0,1,3,7,5,3,1,2
NA,11,6,6,0,0,0,0,3,0,2,9,0
NA,10,21,31,7,3,5,8,7,8,34,12,4
NA,69,53,86,120,33,151,88,76,68,58,73,54
NA,0,0,0,6,4,4,0,0,0,0,4,1
NA,0,10,21,0,0,1,0,0,0,13,6,0
NA,0,0,0,4,0,0,0,0,0,2,0,0
NA,50,119,107,25,13,22,19,35,25,39,28,13
NA,0,1,2,0,0,0,0,0,0,7,0,0
NA,0,6,2,3,0,2,2,1,5,3,0,0
NA,3,32,16,2,1,19,12,17,17,11,6,15
114483170,3,4,4,2,0,0,1,6,0,2,0,0
100315882,11,126,195,51,54,17,27,72,75,81,52,46
102466697,0,0,0,0,0,0,0,0,0,0,0,0
NA,567,785,977,678,350,502,438,519,661,828,738,436
428471,96,108,138,107,55,74,83,74,129,114,116,106
374150,1633,385,658,1018,365,852,921,755,472,367,618,516
420824,175,115,122,690,181,330,314,108,382,78,310,263
NA,0,0,0,0,0,0,0,0,0,0,0,0
420826,243,942,1377,412,219,270,217,358,360,718,358,215
NA,98,125,212,179,71,120,85,129,99,167,111,144
420776,331,122,122,891,216,403,376,123,606,86,389,334
NA,0,0,0,0,0,0,0,0,0,0,0,0
776358,63,50,47,45,27,29,22,15,64,33,28,36
420779,441,595,760,642,595,442,419,511,765,586,661,573
NA,0,0,0,0,0,0,0,0,0,0,0,0
420815,1879,5020,9904,3727,2308,2697,2580,4631,4024,5075,3754,3341
420817,989,841,1132,1481,484,964,780,725,756,831,850,880
395359,341,53,18,8,4,39,19,6,22,2,11,30
396494,1610,2465,3890,1016,588,634,404,1573,832,2507,1024,626
776639,208,287,361,344,210,202,206,220,225,240,240,230
NA,0,0,0,0,0,0,0,0,0,0,0,0
420827,448,297,474,719,302,396,478,393,352,380,446,525
420796,1034,932,1321,1221,510,830,775,687,678,859,849,776
420978,296,398,585,410,171,294,235,331,251,323,148,158
420797,1147,582,687,1025,279,607,516,417,590,462,578,604
420979,13,29,43,30,3,16,7,27,18,42,36,12
107052649,611,511,518,656,354,537,484,452,466,333,495,399
420976,56,61,32,47,4,45,28,21,28,70,34,43
373974,4,0,0,0,4,1,0,0,2,0,6,0
420798,69,45,72,160,45,111,113,45,57,75,72,68
NA,0,0,1,0,0,0,0,0,1,0,0,0
420799,295,351,416,418,131,278,248,195,190,310,239,271
420974,543,367,584,976,484,635,516,401,749,303,764,580
420980,282,185,245,337,132,255,177,145,177,219,175,242
420997,792,500,798,1059,745,917,726,1012,1042,811,916,775
420998,197,236,266,283,121,199,188,236,181,186,201,142
420800,969,1923,1803,104,35,42,32,543,62,943,54,97
100858912,3127,1255,1756,672,168,354,222,1414,483,1054,227,319
420801,218,1,3,0,0,0,0,0,0,0,0,0
420983,178,146,174,172,71,97,102,78,74,126,119,71
420984,644,603,755,1027,481,747,675,626,717,593,675,642
428512,0,10,7,0,0,0,0,4,0,0,0,0
420828,836,652,999,1268,346,893,654,511,624,542,573,592
NA,353,289,302,891,101,455,515,153,212,211,243,343
420829,275,184,270,606,230,403,353,146,339,156,348,272
420832,972,1375,1825,1287,697,749,689,962,957,1402,1210,919
420834,186,209,268,219,169,171,144,206,184,114,149,95
396217,1537,1357,1791,956,591,655,726,856,920,1372,868,606
420835,92,134,161,144,54,116,92,77,130,146,169,140
NA,70,61,79,80,76,55,48,92,88,36,62,74
421008,1062,871,1155,1346,569,864,779,657,904,642,862,589
420837,442,190,257,262,74,200,102,97,83,129,138,176
776146,0,0,0,0,0,0,0,0,0,0,0,0
770839,0,0,0,0,0,0,0,0,0,0,0,0
107055873,0,0,0,0,0,0,0,0,0,0,0,0
107052660,0,0,0,0,0,0,0,0,0,0,0,0
107055873,0,0,0,0,0,0,0,0,0,0,0,0
107055886,0,0,0,0,0,0,0,0,0,0,0,0
121109925,0,0,0,0,0,0,0,0,0,0,0,0
770839,0,0,0,0,0,0,0,0,0,0,0,0
107052660,0,0,0,0,0,0,0,0,0,0,0,0
771221,12,12,3,12,4,0,4,5,3,6,1,0
420951,0,4,1,0,0,0,0,0,0,0,0,0
421009,1190,534,849,1615,1081,1087,1067,795,1856,568,1611,1253
396361,34,664,851,80,14,39,16,401,50,1272,87,91
420769,374,535,729,497,456,307,262,405,608,427,576,426
420952,544,1114,1467,505,1014,408,242,659,1048,1421,904,681
420771,194,106,135,159,139,129,98,135,169,179,243,237
420772,288,239,312,405,100,341,245,198,131,200,285,247
NA,300,293,252,423,96,280,244,330,217,495,496,723
420773,105,90,89,79,40,73,57,71,59,135,85,145
373975,77,34,36,4,18,1,0,10,6,22,19,21
374185,109,9,4,7,0,5,0,1,11,2,34,4
420977,456,520,821,351,152,290,206,406,277,542,290,208
403120,93,111,56,775,213,241,213,95,451,55,199,181
420774,859,259,318,64,72,38,36,69,100,245,63,53
420775,89,188,352,201,79,90,69,92,141,195,101,54
420272,1921,2721,3029,2351,1633,1946,1670,1556,2059,2208,2323,1964
428472,0,42,1,0,29,0,0,0,7,30,8,0
420803,5685,4245,8150,4905,2069,3977,4843,5343,2185,6030,4155,4084
420999,408,2653,3198,527,251,325,305,724,384,1920,309,341
421000,419,338,355,449,215,290,301,330,342,637,356,318
NA,237,247,333,340,237,308,248,273,379,315,422,256
768929,0,0,0,2,0,0,0,0,0,0,0,0
395075,0,19,1,8,4,1,0,1,1,7,0,0
374094,1426,2027,3297,1706,529,1223,1178,1268,966,1563,1132,1077
420273,411,327,334,460,75,315,297,231,134,239,310,291
421001,2,27,7,11,12,11,4,7,5,3,12,10
420302,86,8,31,684,69,182,115,64,35,27,55,60
101747868,0,12,9,40,4,1,4,0,0,10,1,5
420328,1,76,45,7,1,7,11,5,4,8,4,3
101748706,79,36,82,185,175,139,133,89,386,157,304,199
100858101,142,79,112,170,44,71,72,53,32,74,36,33
NA,0,0,0,0,1,0,0,0,0,0,0,0
421002,4233,1713,2668,4530,1669,3306,3381,2309,2565,1752,2899,3536
NA,13,12,19,2,20,6,15,5,32,6,16,26
420804,800,947,1834,1066,255,676,618,808,435,1244,543,702
420288,1302,1847,2162,1764,767,1162,1139,898,1239,947,1776,1370
420332,158,212,329,340,137,288,342,192,427,243,361,245
395770,0,0,0,0,0,0,1,0,0,0,0,0
121110037,100,86,115,163,131,119,117,137,236,126,265,86
421003,114,471,381,610,950,374,352,170,1217,212,894,422
428476,104,93,12,24,7,18,21,5,21,0,15,22
428379,615,365,598,911,191,512,470,422,338,450,316,463
121109862,116,87,132,108,98,77,88,123,169,69,183,88
420818,1741,587,641,1008,519,698,615,503,739,677,1071,909
420275,81,89,105,136,39,76,82,75,70,124,124,57
420819,95,0,5,1,2,4,0,1,0,10,1,5
420805,795,551,810,919,500,704,710,480,757,469,632,462
NA,8,0,0,0,0,0,0,0,0,0,0,0
768579,59,152,132,62,106,34,53,98,109,93,121,101
421004,114,106,102,198,86,133,120,105,237,108,136,83
NA,34,15,45,35,18,17,22,22,26,45,25,36
NA,0,0,0,0,0,0,0,0,0,0,0,0
420346,757,572,824,2395,653,1445,1152,725,1453,764,1179,1268
420820,271,194,229,274,79,198,159,119,112,188,140,145
421005,2476,2549,2716,4135,2334,2813,2560,2490,4429,3198,4007,2886
395550,944,2458,2395,2170,1012,934,876,1428,1924,1798,1616,1149
NA,113,126,129,148,75,120,100,64,57,73,63,71
NA,100,148,177,189,126,134,135,150,247,201,153,131
420301,5,32,15,11,0,1,0,4,2,6,3,4
420965,42,231,60,37,35,27,61,28,45,74,10,33
420821,723,44,51,2,24,11,19,23,14,37,20,42
428385,365,1031,1335,857,291,566,365,607,555,1049,769,562
420300,0,3,0,1,5,0,2,3,0,9,0,4
420966,141,173,243,206,114,166,121,131,118,164,245,163
420806,132,85,90,94,26,67,70,55,44,66,38,24
NA,17,31,21,4,10,5,11,17,21,8,16,7
420967,163,158,279,270,63,188,124,135,84,155,148,136
420278,5,40,9,2,6,0,4,12,7,5,2,4
420968,383,332,398,379,144,267,212,255,320,375,318,302
NA,0,0,0,0,0,0,0,0,0,0,0,0
420822,119,79,115,90,31,79,62,43,27,68,52,44
395758,1755,898,1028,1130,924,751,597,851,1202,970,1163,906
420970,625,473,619,406,147,377,378,264,279,464,342,278
408025,269,218,322,290,186,193,186,165,303,400,322,243
396453,0,0,0,0,0,0,0,0,0,0,0,0
420299,334,111,135,61,53,35,34,76,86,125,77,83
100858092,548,0,0,1,0,0,0,0,1,0,0,0
420807,704,7,8,6,1,6,15,5,8,6,6,7
420327,2087,2077,3075,2443,708,1676,1446,1283,922,1773,1287,1226
112531811,176,96,141,249,202,111,121,178,362,128,273,157
420808,1248,1,0,5,1,3,1,1,0,0,0,0
121106514,1,4,7,5,5,6,2,13,18,10,9,17
121113114,1,4,7,5,5,6,2,13,18,10,9,17
NA,18,29,32,54,45,12,13,36,66,51,42,52
112531806,48,4,8,28,17,15,31,14,32,24,20,37
NA,0,0,9,0,6,1,3,1,9,6,3,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,198,149,177,275,148,162,198,223,434,99,305,179
NA,0,0,0,0,0,0,0,0,3,0,0,0
121112980,181,89,190,288,236,104,149,203,347,104,256,134
NA,0,0,0,0,0,0,0,0,0,0,0,0
420326,0,0,0,0,0,0,0,3,0,0,0,10
101749300,0,0,2,0,1,0,0,0,0,1,0,1
NA,270,155,202,78,49,89,36,95,122,142,90,110
NA,349,639,845,742,371,522,487,850,867,972,791,648
420823,345,310,479,529,177,382,401,345,368,399,319,397
420972,258,6,27,36,34,16,14,7,36,16,46,43
420325,15,236,427,3,28,15,9,85,13,120,41,37
420973,2546,1194,1886,3209,482,2372,2082,1053,833,901,852,986
420811,107,86,118,104,28,49,49,83,50,107,93,63
420985,4,13,3,24,9,22,12,1,6,8,17,15
420812,187,165,128,91,13,78,54,93,47,91,50,67
100857838,99,62,169,181,84,81,71,83,122,71,78,74
420986,3,633,42,8,404,8,3,27,169,558,180,306
428510,17,105,17,18,9,18,14,13,16,14,25,11
378908,53,97,139,311,144,183,147,61,214,38,167,111
428474,1241,564,850,714,327,428,435,613,708,778,540,511
420987,579,702,782,710,391,494,450,479,586,530,713,643
420304,287,191,202,212,87,131,125,113,115,152,164,164
NA,1,0,0,0,1,0,0,0,0,0,0,0
420988,1048,763,686,1015,315,743,663,524,513,520,661,415
