ENTREZ_ID,GENE_SYM
395795,FOXD2
395796,RPS27A
395797,ENTPD2
395798,ACAN
395799,TPH1
395800,CEBPG
395801,IHH
395802,PROX1
395803,SFPQ
395804,PSMC1
395805,MYOM1
395806,PTCH1
395807,NOS2
395808,CAMLG
395809,SLC4A2
395810,TEAD3
395811,SLC11A1
395812,HAND1
395813,HAND2
395814,FMOD
395815,PTPN11
395816,PLA2G7
395817,IGF2R
395818,CTSK
395819,PRELID1
395820,DLL1
395821,ATP6V1A
395822,NEO1
395823,KIF4B
395824,VDHAP
395825,SEMA3A
395826,GREM1
395827,CYP24A1
395828,CHRD
395829,WNT9A
395830,PON1
395831,EFNA2
395832,PXN
395833,PGK2
395834,PDE6C
395835,RPLP0
395836,MERTK
395837,FGG
395838,MIXL1
395839,GFRA4
395840,DEFB4A
395841,AvBD1
395843,SIX6
395844,ALDH1A2
395845,JAK3
395846,GJA8
395847,MLLT11
395848,RNASEH1
395849,RPL13
395850,MMP27
395851,HMGA2
395852,ID2
395853,HSPA8
395854,GDI1
395855,CALM2
395857,CASP2
395858,H2AFYMACROH2A1
395860,ST8SIA1
395861,KRT24
395862,PITX2
395863,HPGDS
395864,HESX1
395865,LEF1
395868,TLX1
395869,RHOC
395870,RAC3
395871,RAC1
395872,IL8L1
395873,K123
395874,PSMA1
395875,COL12A1
395876,F10
395877,SERPIND1
395878,PAPOLB
395879,SPI1
395880,RBMS1
395881,MAFA
395882,BPIFB2
395883,TMOD1
395885,CNTFR
395886,MITF
395887,AMH
395889,IGF1R
395890,NES
395891,CACNA1C
395895,CACNA1D
395896,EFNB1
395897,TGFBI
395898,PRPH2L
395899,PRPH2
395900,HOXB1
395901,KCNG4
395902,KCNG2
395903,KCNJ4
395904,ZFHX4
395905,EIF4G2
395907,DGCR6
395908,OASL
395909,VEGFA
395910,PADI3
395911,CD247
395912,MGP
395913,TYRP1
395914,XCL1
395916,NME2
395917,CDC42
395920,RREB1
395921,CNP
395922,CENPC
395923,CD72
395924,CSNK1A1
395925,KCNJ5
395926,PGA3
395928,AKT1
395929,HADHA
395930,RABEP1
395931,GABRA6
395932,SMARCA4
395933,SULT
395934,SHC1
395935,VTN
395936,LRPAP1
395937,TSHB
395938,SOD1
395939,DIO3
395940,DIO1
395941,HGF
395942,PAX7
395943,PAX6
395944,NA
395945,SCN2A
395946,SCN9A
395947,SCN5A
395948,HSPE1
395949,SMO
395950,GBX2
395951,ITGA1
395952,LDB1
395953,IGF2BP1
395954,MATN3
395955,TSN
395956,GLI2
395958,UBA52
395959,NEUROD4
395960,NR5A1
395961,NR5A2
395962,FSHR
395963,CAPN2
395964,CTNNB1
395966,TOP2B
395967,EPHA7
395968,ICOSLG
395969,ITM2B
395970,FTH1
395971,ADORA2B
395973,KCNJ8
395974,IKZF1
395975,PACSIN2
395976,GSTM2
395977,GFI1B
395979,ADH6
395980,RORB
395982,TFAP2A
395983,MAPK9
395984,HDLBP
395985,CACNA1S
395986,RAPSN
395988,VDR
395990,HTRA2
395991,NA
395992,CRTAP
395993,GFRA2
395994,GFRA1
395995,TBP
395996,BLMH
395997,EPHA5
395998,SORL1
395999,HMGN1
396000,COL6A1
396001,RPS4Y1
396002,AK1
396003,PSMB5
396004,TOP1
396005,TSC22D1
396006,PTRF
396007,PMEL
396008,ART1F
396010,LIMK2
396011,DNMT1
396013,MYBPC3
396014,NFE2L2
396015,HSD3B1
396017,ENO1
396018,CHST3
396019,PPP1CB
396020,PPP1R12A
396021,PPP2CB
396022,CRCP
396023,DKK3
396024,ACTN4
396025,XDH
396026,OCLN
396028,KITLG
396029,ZEB1
396030,BMPR1B
396031,SMARCAL1
396032,TNNC1
396033,NFKB1
396034,MYOM2
396035,CTNNA2
396037,NKX2-6
396040,SMARCA2
396041,SLC16A8
396043,JAG1
396044,M6PR
396045,GLI1
396046,AP4M1
396047,SNAI1
396048,NCALD
396049,TOM1
396050,SCNN1A
396051,CYP1A2
396052,CYP1A1
396053,BMP5
396054,INFG
396055,HOXA2
396056,BFSP1
396057,STMN1
396058,OVAL
396060,PTPRA
396061,FASN
396062,CD3E
396065,AGTR1
396066,AANAT
396067,MYL3
396068,KCNAB2
396069,GLRX
396070,ZBTB14
396071,IBSP
396072,MYO1A
396073,NKX2-5
396074,PBRM1
396075,S100A11
396076,LAMB4
396078,ALDOA
396080,SPP2
396081,NTRK3
396082,NR2E1
396083,SYT1
396084,ACTG2
396085,NF1
396086,RAD51
396087,SKIL
396088,CRYBB2
396089,CRYAB
396090,CTSD
396091,ATIC
396092,ALCAM
396093,NFKBIA
396094,FGF1
396095,STMN2
396096,HOXA9
396097,MAP4
396098,NA
396099,ESR1
396100,EFNA5
396101,AVP
396102,LRP8
396103,SRF
396104,SOX11
396107,RET
396108,CRYBB3
396109,FOXD1
396110,FOXG1
396111,RYR3
396113,ARHGAP26
396114,P2RY6
396115,IRF2
396116,MMP16
396117,GNOT2
396118,LPAR6
396119,FST
396120,CHRNA8
396121,B4GALT1
396122,B4GALT2
396125,NR1D2
396126,INHBB
396127,MELTF
396128,CSRP2
396129,SIM1
396130,SLC2A1
396131,ZNF335
396132,GDF3
396133,FN1
396134,MET
396135,MST1
396136,LCAT
396137,GRIA4
396138,GRIA3
396140,ST3GAL1
396141,BFSP2
396142,E2F1
396143,CNGA1
396144,CNGA3
396145,INS
396146,GCH1
396147,ACTR2
396148,RPS6
396149,CNTN4
396151,OVST
396152,RUNX1
396153,RAB2A
396154,VLDLR
396156,SMC2
396157,NTRK2
396158,MYBL1
396159,ST6GALNAC2
396160,WNT1
396161,HPCAL1
396164,HIC1
396165,BMP4
396166,RBP4
396167,CCNB3
396168,ST6GALNAC1
396169,ST6GAL1
396170,LRP1
396171,YAP1
396172,CCNA2
396173,GABRE
396174,MAP1B
396175,CD8BP
396176,CSRP1
396177,EPHB1
396178,HOXD12
396179,EPHB3
396180,SNRPE
396181,ITGB2
396182,HHEX
396185,CEBPB
396186,BDNF
396187,MYO1F
396188,HSP90AB1
396189,VSNL1
396190,UBB
396191,TFRC
396192,ROS1
396193,RAN
396194,RNASE6
396195,SRSF2
396196,GCG
396197,ALB
396198,PGR
396199,PARP1
396200,TP53
396201,NCL
396202,NRCAM
396203,NPM1
396204,CCN3
396205,NFYB
396206,NEFM
396207,NFIX
396208,NFIC
396209,NFIB
396210,NFIA
396211,MYH11
396212,MT4
396213,TNR
396214,PLP1
396215,MYL9
396216,CSF3
396217,MBP
396218,LYZ
396219,LPL
396220,LAMP1
396221,LDHA
396222,LMNB2
396223,LMNB1
396225,ITGA8
396226,ITGA6
396227,HSPB1
396228,SERPINH1
396229,HRAS
396230,HOXB4
396231,RXRG
396232,HMGB3
396233,H3-3B
396234,SPCS3
396235,ETS1
396236,DMD
396237,MYO5A
396238,YES1
396239,BRAF
396240,CAPN11
396241,TF
396242,COL9A3
396243,COL1A2
396244,MYB
396245,RAF1
396246,FABP7
396247,ZNFB1
396248,CKB
396249,CD28
396250,ETS2
396251,THRA
396252,CDK1
396255,CALB2
396256,CALCA
396257,CA2
396258,MYBL2
396259,FGFR2
396260,AVD
396261,GOT1
396262,RPLP1
396263,ACTN2
396265,ARF5
396266,RARB
396267,FGF3
396268,HNRNPAB
396269,SRL
396270,INCENP
396272,SLC2A2
396273,GSC
396274,CTCF
396275,P2RY1
396276,COL14A1
396277,TTR
396279,SST1
396280,RPL27
396281,PTHLH
396282,BCL2
396283,PNAT10
396284,MYL12A
396285,LBR
396286,ASMT
396287,HMOX1
396288,GABRQ
396289,GABRG2
396290,GABRB3
396291,PLS1
396292,COL6A2
396294,FYN
396295,BTG1
396297,ANXA2
396298,TAL1
396300,KBP
396301,HOXD8
396302,NOTO
396303,RNF13
396306,THBS4
396307,FGA
396308,BMPR1A
396309,ANK3
396311,ANK1
396312,LMX1B
396313,FGF8
396314,PRRX2
396315,IGFBP2
396316,HMGCL
396317,ALPL
396318,GPR50
396319,MTNR1A
396320,TECTB
396321,CHRNA6
396322,GSTT1
396323,VIP
396324,ACVR2A
396325,EEF2
396326,RTRAF
396327,SYT2
396328,KCNJ2
396329,CTSB
396330,IRF7
396331,SEMA4D
396332,SEMA3D
396333,PKIA
396334,TCF12
396335,KTN1
396336,NCS1
396337,NTRK1
396338,MTNR1B
396339,TGIF1
396340,COL3A1
396341,CCND1
396342,TEF
396343,SDC3
396344,PRSS2
396345,PRSS3
396346,SOHO1
396348,BGLAP
396349,MAP2K2
396351,DNTT
396353,NREP
396356,MYLK2
396359,SYP
396360,SLMAP
396361,INHBA
396362,IAPP
396363,TPT1
396364,CHRM3
396365,NA
396366,TPM1
396367,GNAI2
396368,GNAI1
396369,KCNJ3
396371,YBX3
396375,PTPRS
396377,OPNP
396378,PLN
396379,HMGCS1
396380,NA
396381,LHX1
396382,ISL2
396383,ISL1
396384,IRF1
396385,IRF8
396386,TNNI2
396387,NTN3
396389,NTN1
396390,GATA6
396391,GATA5
396392,GATA4
396393,EXFABP
396394,PLA2G4A
396395,ANOS1
396396,CSK
396397,LHX9
396398,IFNA3
396399,TGFBR2
396400,RPL26L1
396402,EPHA3
396403,PTPRZ1
396404,DDR2
396405,CAMKK2
396406,CSF1R
396407,TEC
396409,PTPN2
396412,RBP3
396413,FGF2
396414,RRBP1
396415,HOXD13
396416,PTK2
396418,CAPZB
396420,ITGAV
396421,OPN1LW
396422,VCL
396423,VIL1
396424,PLAU
396426,TUBA8B
396427,TUBB1
396430,TPM2
396431,THRB
396432,TGM2
396433,TNNT2
396434,TNNC2
396435,TPI1
396436,PTH
396437,TXN
396438,TGFB3
396440,TNC
396441,ELN
396442,SRC
396444,SNAP25
396445,MYLK
396446,ATP2A2
396448,RPS15
396449,RBP
396451,PTGS2
396452,PRNP
396453,PRL
396454,RBP4L
396455,CTTN
396456,PKLR
396457,PCK2
396458,PCK1
396459,PVALB
396460,LCK
396463,POU2F1
396464,NPY
396465,MYH10
396466,NGF
396469,MYH9
396470,MYL1
396471,LECT2
396472,MYL4
396473,MARCKS
396474,LOX
396475,HAPLN1
396476,APOV1
396477,NA
396478,LAMB1
396479,NA
396480,NA
396481,IL1R1
396482,HMGB2
396483,TIMP3
396484,MSX1
396485,HBBA
396486,OPN1MSW
396487,HSPA5
396488,CNTF
396489,GLUL
396490,TAGLN
396491,LGALS1A
396492,GLG1
396493,EPB41
396494,EGFR
396495,IL8L2
396496,DBN1
396498,ASL1
396499,CRYBA1
396500,REL
396501,GJC3
396502,GJA5
396503,COL17A1
396504,ACACA
396505,MATN1
396506,S100A10
396508,CKMT2
396509,SSRP1
396512,FOS
396513,EPHB2
396515,FGFR3
396516,FGFR1
396517,SLC2A14
396518,CD3D
396519,CALB1
396521,CAPZA1
396523,CALM1
396524,COL9A2
396525,OPN2SW
396526,ACTB
396529,ATP1B1
396530,ATP1A1
396531,OCM3
396532,SLC4A1
396533,GOT2
396534,PAICS
396535,APOB
396536,APOA1
396537,NAT
396538,AGRN
396539,DSTN
396540,ADSL
396541,ZBTB17
396542,RFC2
396543,WNT8A
396544,NACA
396545,EIF5A2
396546,HMX1
396547,NAGA
396548,COL6A3
396549,ATP1B3
396550,SCP2
402783,DNAJC27
403089,TEAD1
403120,IFI6
403121,IFI27L2
403122,ST6GAL2
403158,CD8A
404205,VKORC1
404229,POPDC2
404269,LGALS1B
404271,ANXA1
404292,POLG
404293,STXBP1
404294,ADAM20L
404295,ZCCHC17
404296,GRIN1
404297,CRH
404299,H2AC32
404300,GCM1
404301,NAPRT
404302,SLC18A3
404303,KCNA3
404304,PLA2R1
404529,GJA4
404530,TNMD
404531,RBM12
404532,ZPBP2
404533,GDF9
404534,UTS2B
404535,UTS2
404536,ADIPOQ
404537,ZPBP1
404538,POT1
404539,IBSP
404671,IL12B
404746,ST6GALNAC3
404747,SLC6A4
404750,ATG4B
404751,NDUFC2
404752,MID1IP1
404754,UMOD
404755,THRSP
404756,THRSPB
404771,GEM
404773,MUSTN1
404774,SNTB1
404775,NUCKS1
404776,BLEC1
404777,RAD9A
404778,RAD17
404779,NOCT
407087,KK34
407088,MASP1
407089,MASP2
407090,IL12A
407091,UBAP2L2
407092,UBAP2
407775,ST3GAL5
407776,AvBD6
407777,AvBD7
407778,ST6GALNAC5
407779,KRT5
408024,PAH
408025,TOP1MT
408026,TPH2
408027,IGFBP1
408032,BVES
408034,HSD11B1L
408035,EGF
408036,EREG
408037,SFN
408038,NA
408039,KRT14
408040,KRT13
408041,KRT6A
408042,KRT75
408043,LAMC2
408044,PPL
408046,KIF5C
408047,TMSB4X
408048,PCDH10
408049,CDH10
408051,PCDHGC3
408082,EDNRB
408180,B3GAT1L
408182,CYB5R2
408183,CYP26A1
408184,GHR
408185,GHRL
408251,ADCYAP1
408252,CTDSPL
408253,VKORC1L1
414136,HSPB2
414139,AMY1A
414140,AMY2A
414142,P3H1
414143,P3H2
414335,ST8SIA6
414336,ST8SIA2
414337,CATH1
414338,LEAP2
414341,AvBD10
414342,AvBD4
414343,AvBD9
414344,TRH
414741,CD74
414743,TGFA
414745,CDH2
414746,CYP2C23a
414780,XYLT2
414781,XYLT1
414782,RPS13
414795,VSIG1
414796,ST8SIA3
414797,ST8SIA5
414798,CYB5A
414800,LAMP2
414803,THPO
414804,MPL
414829,CMTM3
414830,B2M
414831,FGF13
414832,CYP3A5
414833,CYP2C18
414834,CYP7A1
414835,NA
414837,THBS2
414838,CYP11A1
414841,CYP2C23a
414842,CDH6
414845,CDH3
414847,CDHR1
414849,CDH13
414854,CYP19A1
414870,SLC5A7
414871,KCNH6
414873,PDLIM3
414875,AvBD8
414876,AvBD11
414877,AvBD13
414879,UBA5
414880,LIMS1
414881,RNF114
414884,CCK
414885,CCKBR
414890,GABRB2
414891,SLC24A2
414892,SLC24A1
414893,GRIA1
414894,GRIA2
414895,GSTA2
414896,GSTA3
414897,KMT2A
415121,CYP4V2
415294,EDC3
415295,CLK3
415296,ACTG1L
415297,UBL7
415298,SEMA7A
415301,STRA6
415302,PML
415303,STOML1
415306,MAN2C1
415307,SIN3A
415308,PTPN9
415309,SNX33
415313,INSYN1
415314,ZP3L2
415315,CD276
415316,NPTN
415317,ADPGK
415318,BBS4
415319,ARIH1
415320,HEXA
415322,SENP8
415324,NA
415326,CPEB1
415327,PATL2
415328,CSNK1G1
415330,TRIP4
415331,ZNF609
415332,SORD
415333,NMB
415334,SEC11A
415335,ZNF592
415336,PCASP3
415338,SLC28A2
415339,SHF
415344,LINGO1
415346,HMG20A
415348,TSPAN3
415349,PSTPIP1
415350,RCN2
415352,SCAPER
415353,ETFA
415354,NRG4
415355,FBXO22
415356,UBE2Q2
415357,PSMA4
415359,WDR61
415360,DNAJA4
415361,ACSBG1
415362,IDH3A
415363,CIB2
415364,TBC1D2B
415367,HERC1
415369,USP3
415370,CA12
415371,RAB8B
415372,RPS27L
415373,LACTB
415374,TLN2
415376,VPS13C
415377,RORA
415378,ICE2
415379,BNIP2
415380,OTUD7A
415382,MTMR10
415383,FAN1
415384,MPHOSPH10
415385,MCEE
415386,APBA2
415387,FAM189A1
415388,TJP1
415389,TARSL2
415390,TM2D3
415391,ADAL
415392,LARP6
415393,LRRC49
415395,THSD4
415396,FAM81A
415398,MYO1E
415400,CCNB1
415401,SLTM
415402,AQP9
415404,MYZAP
415405,CGNL1
415406,NEDD4
415407,PRTG
415408,PYGO1
415409,DNAAF4
415410,RAB27A
415413,UNC13C
415414,UNC13C
415416,FAM214A
415417,GNB5
415419,MAPK4
415421,TMOD3
415422,TMOD2
415423,LYSMD2
415424,SCG3
415425,AP4E1
415430,SEMA6D
415431,SLC24A5
415432,MYEF2
415433,SLC12A1
415435,SECISBP2L
415437,CEP152
415439,FGF7
415441,SPATA5L1
415442,C10H15ORF48
415444,SLC30A4
415445,SQOR
415447,BLOC1S6
415448,ITGB1BP3
415450,SPPL2A
415451,USP8
415453,GABPB1
415454,HDC
415455,PDE8A
415457,WHAMM
415458,HOMER2
415459,FAM103A1
415460,C15ORF40
415461,BTBD1
415462,TM6SF1
415463,HDGFRP3
415464,LMNAL
415465,ADAMTSL3
415467,EFL1
415470,TMC3
415471,CFAP161
415473,MESDC1
415475,MESDC2
415476,CEMIP
415478,NA
415481,ARNT2
415482,FAH
415483,ZFAND6
415484,MTHFS
415485,MINAR1
415486,PEX11A
415487,PLIN1
415488,KIF7
415489,TICRR
415490,RHCG
415491,FANCI
415492,RLBP1
415493,ABHD2
415494,MFGE8
415495,HAPLN3
415496,AEN
415497,DET1
415498,MRPS11
415499,MRPL46
415502,AKAP13
415504,SLCO3A1
415505,FAM174B
415507,CHD2
415509,ARRDC4
415511,FAM169B
415512,LRRC28
415515,ADAMTS17
415518,ASB7
415520,LRRK1
415521,CHSY1
415522,SELENOS
415523,SNRPA1
415525,ANKDD1A
415526,SPG21
415527,CLPX
415528,PDCD7
415530,RASL12
415531,KBTBD13
415532,MTFMT
415533,CILP
415534,PARP16
415535,IGDCC3
415537,IGDCC4
415539,HACD3
415540,VWA9
415541,DENND4A
415544,RAB11A
415545,MEGF11
415548,TIPIN
415549,MAP2K1
415550,SNAPC5
415551,RPL4
415552,ZWILCH
415553,AAGAB
415554,IQCH
415557,MAP2K5
415558,CLN6
415559,FEM1B
415560,ITGA11
415561,CORO2B
415562,ANP32A
415565,NOX5
415566,GLCE
415567,KIF23
415568,TLE3
415569,UACA
415570,ADAMTS7
415571,FAM96A
415572,SPG11
415573,EIF3J
415574,CTDSPL2
415575,CASC4
415576,FRMD5
415577,BLM
415578,RASGRF1
415579,ANKRD34C
415580,TMED3
415581,AP3S2
415582,SEMA4B
415584,UNC45A
415585,MAN2A2
415586,MFAP1
415587,PPIP5K1
415588,MAP1A
415589,TP53BP1
415590,TUBGCP4
415591,IQGAP3
415593,ZNF280D
415594,DMXL2
415596,GALK2
415598,CHSY3
415600,ADAMTS19
415601,ISOC1
415602,YTHDC2
415603,MCC
415607,APC
415608,EPB41L4A
415609,WDR36
415610,SLC25A46
415611,MAN2A1
415612,PJA2
415614,FER
415616,NA
415619,SMPD3
415620,PRMT7
415621,SLC7A6OS
415622,SLC7A6
415623,TLR21
415625,GINS3
415626,CSNK2A2
415627,CFAP20
415628,USB1
415629,MMP15
415630,KIFC2
415631,KATNB1
415632,ADGRG3
415633,ADGRG1
415634,ADGRG5
415635,POLR2C
415636,COQ9
415637,CIAPIN1
415641,NA
415642,GFOD2
415643,ENKD1
415644,HERPUD1
415645,CETP
415646,CPNE2
415647,FAM192A
415648,RSPRY1
415650,PLLP
415651,CX3CL1
415652,CCL17
415653,RANBP10
415654,CENPT
415655,NUTF2
415656,EDC4
415658,PSKH1
415660,KIAA0895L
415661,NA
415664,NA
415665,FAM65A
415666,RLTPR
415668,AARS1
415669,TPPP3
415672,FHOD1
415674,ATP6V0D1
415678,VAC14
415679,MTSS1L
415680,SF3B3
415681,COG4
415683,PDPR
415684,RFWD3
415686,MLKL
415687,FA2H
415688,WDR59
415689,LDHD
415691,BCAR1
415692,SLC12A3
415693,NUP93
415694,BBS2
415695,OGFOD1
415697,AMFR
415698,GNAO1
415699,PHAF1
415700,TRADD
415701,FBXL8
415702,DNAAF1
415703,HSDL1
415704,MBTPS1
415705,OSGIN1
415706,OSGIN1
415708,RIPK3
415710,ESRP2
415711,NFATC3
415712,DUS2
415713,GALR1L
415715,SLC12A4
415716,LPCAT2
415718,FTO
415720,AKTIP
415722,CHD9
415724,TOX3
415725,CYLD
415726,SNX20
415729,NKD1
415730,BRD7
415732,ADCY7
415733,PAPD5
415734,HEATR3
415736,CNEP1R1
415738,ZNF423
415739,N4BP1
415740,LONP2
415741,PHKB
415742,ITFG1
415743,NETO2
415744,DNAJA2
415745,CDCA9
415746,GPT2
415747,C16orf87
415748,MYLK3
415749,ORC6
415750,VPS35
415751,SHCBP1
415752,UQCRFS1
415756,NA
415757,C19orf12
415758,NA
415759,URI1
415761,ZNF536
415762,TSHZ3
415764,ZNF507
415765,PDCD5
415766,ANKRD27
415768,SLC7A9
415769,CEP89
415770,FAAP24
415771,RHPN2
415772,GPATCH1
415773,LRP3
415774,SLC7A10
415776,PEPD
415779,KCTD15
415781,LSM14A
415782,GARRE1
415783,GPI
415784,UBA2
415786,CES1L1
415787,NA
415789,FAM96B
415790,RRAD
415791,CA7
415792,NAE1
415793,DYNC1LI2
415794,CMTM4
415796,BEAN1
415797,CDH11
415800,NUDT7
415801,WWOX
415802,DYNLRB2
415803,GCSH
415805,PLCG2
415806,SDR42E1
415807,HSD17B2
415809,PNAT3
415811,MPHOSPH6
415812,MLYCD
415813,HSBP1
415815,TLDC1
415816,KLHL36
415817,USP10
415818,CRISPLD2
415820,HNF4beta
415821,ZDHHC7
415823,MTHFSD
415824,GINS2
415825,EMC8
415826,COX4I1
415829,ZCCHC14
415830,JPH3
415831,KLHDC4
415832,SLC7A5
415833,CA5A
415834,BANP
415835,ZFPM1
415838,ZC3H18
415839,VPS9D1
415840,CDK10
415841,CHMP1A
415842,DPEP1
415843,SPG7
415845,ANKRD11
415846,CBFA2T3
415847,TRAPPC2L
415848,GALNS
415849,PIEZO1
415850,CTU2
415851,CPNE7
415852,NA
415853,ZNF276
415854,FANCA
415855,SPIRE2
415857,DBNDD1
415858,GAS8
415859,URAH
415860,CDH1
415863,NIP7
415865,CYB5B
415866,NFAT5
415867,NOB1
415868,WWP2
415869,PSMD7
415875,DHX38
415876,DHODH
415877,IST1
415878,ZNF821
415880,AP1G1
415881,PHLPP2
415883,MARVELD3
415885,KARS1
415886,ADAT1
415888,RRP9
415889,POC1A
415891,DUSP7
415893,NISCH
415894,STAB1
415895,NT5DC2
415896,SMIM4
415897,GNL3
415898,GLT8D1
415900,NEK4
415901,ITIH3
415902,SFMBT1
415905,PRKCD
415906,PFKFB1
415908,HYAL2
415910,TUSC2
415914,C3orf18
415915,HEMK1
415917,MAPKAPK3
415921,DCAF1
415922,GBP4L
415923,RNF123
415924,GMPPB
415926,APEH
415927,TRAIP
415929,MON1A
415931,RBM6
415932,SEMA3DL
415933,RAD54L2
415935,FANCD2
415936,EMC3
415937,USP4
415938,TEX264
415940,TWF2
415941,PPM1M
415942,WDR82
415943,DNAH1
415944,BAP1
415945,SEMA3G
415947,RBM10
415948,SHISA5
415949,ATRIP
415950,BTG1L
415951,IPPK
415952,CENPP
415953,ECM2
415954,BGN
415955,NOL8
415957,IARS
415958,ATP2B2
415959,SLC6A11
415960,SLC6A1
415961,ATG7
415962,VGLL4
415963,SYN2
415965,TSEN2
415966,MKRN2OS
415968,ISY1
415969,CECR5L
415970,RAB43
415971,GP9
415972,EFCC1
415974,ACAD9
415976,IQSEC1
415977,NUP210
415978,HDAC11
415979,PTPDC1
415981,PHF2
415983,FAM120C
415984,WNK2
415986,NINJ1
415987,CARD19
415988,SUSD3
415989,FGD3
415990,BICD2
415991,TKTL1
415992,DCP1A
415993,CHDH
415994,ACTR8
415995,SELENOK
415996,CACNA2D3
415997,CCDC66
415999,FAM208A
416000,ARHGEF3
416002,APPL1
416003,ASB14
416004,DNAH12
416006,DENND6A
416008,DNASE1L3
416009,ABHD6
416010,IP6K2
416012,SLC26A6
416013,UQCRC1
416014,COPG1
416015,HMCES
416016,RAB7A
416018,GATA2
416021,EEFSEC
416022,RUVBL1
416023,SEC61A1
416024,MGLL
416026,ABTB1
416027,MCM2
416028,TPRA1
416029,CHCHD6
416030,PLXNA1
416031,TXNRD3
416032,CHST13
416033,SLC41A3
416034,ZXDC
416035,UROC1
416036,NTN4L
416037,CHCHD4
416038,TMEM43
416039,XPC
416040,LSM3
416041,SLC6A6
416043,GRIP2
416044,CCDC174
416045,CCDC51
416046,SETD5
416048,MTMR14
416049,CAMK1
416050,TADA3
416051,ARPC4
416053,PRRT3
416054,KLHDC8B
416055,NA
416057,QARS
416058,IMPDH2
416059,DALRD3
416060,WDR6
416061,ARIH2
416062,SLC25A20
416064,RPP14
416065,PXK
416066,PDHB
416068,ACOX2
416069,FAM3D
416070,C3orf67
416071,FHIT
416073,C3orf14
416074,FEZF2
416075,CADPS
416076,SNTN
416077,THOC7
416078,ATXN7
416079,PSMD6
416080,ADAMTS9
416083,MAGI1
416084,SLC25A26
416085,KBTBD8
416086,NA
416087,SUCLG2
416089,FAM19A1
416090,MDFIC2
416092,FOXP1
416093,EIF4E3
416094,GPR27
416095,RYBP
416096,SHQ1
416097,GXYLT2
416098,PPP4R2
416099,PDZRN3
416101,CNTN3
416102,CHL1
416103,TRNT1
416106,CRBN
416108,BHLHE40
416109,ARL8B
416110,EDEM1
416112,GRM7
416113,LMCD1
416114,RAD18
416115,SRGAP3
416116,THUMPD3
416117,VHL
416118,IRAK2
416119,SEC13
416121,CAND2
416122,RPL32
416123,IFT122
416124,PLXND1
416125,TMCC1
416128,RBSN
416129,MRPS25
416130,FGD5
416132,HARS1
416133,IK
416135,TMCO6
416136,SLC35A4
416137,UBE2D2
416138,CXXC5
416142,PFDN1
416143,EIF4EBP3
416144,ZNF346
416145,UIMC1
416146,NA
416147,NA
416148,PPARGC1B
416149,ARHGEF37
416150,HTR4
416152,TTC1
416153,PWWP2A
416154,FABP6
416155,CCNJL
416156,C1QTNF2
416157,SLU7
416158,PTTG2
416159,ATP10B
416161,CCNG1
416162,NUDCD2
416163,HMMR
416165,MAT2B
416167,WWC1
416168,RARS
416170,PANK3
416172,SPDL1
416173,KCNIP1
416174,GABRP
416181,FBXW11
416182,ETF1
416183,HSPA9
416184,CTNNA1
416185,SIL1
416187,PAIP2B
416188,SLC23A1
416189,DNAJC18
416190,ECSCR
416191,PCDH12
416194,PCDH1
416196,ARAP3
416197,NA
416198,RELL2
416200,PCYOX1L
416201,ABLIM3
416202,UBTD2
416204,STK10
416205,ERGIC1
416206,CREBRF
416207,BNIP1
416208,STC2
416210,BOD1
416212,HMP19
416214,NSD1
416216,FAM193B
416218,NHP2
416219,BRD8
416220,KIF20A
416221,SFXN1
416223,CDHR2
416224,RNF44
416225,FAF2
416226,CLTB
416227,HIGD2A
416228,NOP16
416229,ARL10
416230,KIAA1191
416231,SIMC1
416232,THOC3
416235,SPINK5
416236,SPINK7
416237,UBLCP1
416239,RNF145
416240,CLINT1
416241,LSM11
416242,THG1L
416243,SOX30
416244,ADAM19
416245,NIPAL4
416246,CYFIP2
416247,ITK
416249,HAVCR1
416250,TIMD4
416251,SGCD
416253,MRPL22
416254,GEMIN5
416255,CNOT8
416256,FAXDC2
416258,LARP1
416260,GALNT10
416261,MFAP3
416262,FAM114A2
416263,NA
416265,G3BP1
416266,FAT2
416268,CCDC69
416269,DCTN4
416270,RBM22
416271,SYNPO
416274,NDST1
416275,RPS14
416276,TCOF1
416277,SLC6A7
416278,HMGXB3
416280,NPY7R
416281,RNF130
416282,TBC1D9B
416283,MRNIP
416285,MGAT4B
416286,MAML1
416288,CANX
416291,ADAMTS2
416293,CNOT6
416295,CLK4
416296,RASGEF1C
416297,FAM13B
416298,PKD2L2
416299,MYOT
416302,RBMXL3
416303,KLHL3
416304,SPOCK1
416306,FBXL21
416307,IL9
416308,SLC25A48
416310,TXNDC15
416311,C5orf24
416312,DDX46
416313,SEC24A
416314,SAR1B
416315,JADE2
416318,PPP2CA
416319,SKP1
416320,VDAC1
416321,C5orf15
416324,ACSL6
416325,CSF2
416326,P4HA2
416327,SLC22A4
416328,SLC22A5
416329,RAD50
416330,IL4
416332,KIF3A
416333,SEPTIN8
416334,SOWAHA
416335,SHROOM1
416336,UQCRQ
416337,AFF4
416338,ZCCHC10
416339,HSPA4
416340,RNF14
416341,GNPDA1
416342,NDFIP1
416343,NR3C1
416344,YIPF5
416346,SH3RF2
416347,LARS
416348,RBM27
416349,TCERG1
416350,PPP2R2B
416351,STK32A
416352,JAKMIP2
416354,CTBPL
416359,B4GALT7
416361,GRK6
416362,PDLIM7
416363,CPEB4
