#NAME,C14S1_experimental_1,C16F_controlF_3,C17F_controlF_4,C18S2_experimental_2,C1P_controlP_1,C20S1_experimental_3,C20S3_experimental_4,C2F_controlF_1,C2P_controlP_2,C3F_controlF_2,C4P_controlP_3,C9P_controlP_4
#CLASS:Group,Exp,ConF,ConF,Exp,ConP,Exp,Exp,ConF,ConP,ConF,ConP,ConP
ADRA2B,151,140,208,195,201,88,82,214,334,118,197,130
ADRA2B,151,140,208,195,201,88,82,214,334,118,197,130
CIAO1,159,168,195,194,146,122,112,169,220,190,211,180
GPAT2,51,50,105,45,68,22,17,76,62,57,60,26
SNRNP200,2304,1463,2258,3521,2907,1925,2024,2530,4952,1821,3412,2110
FAHD2A,204,99,121,225,152,103,106,159,277,182,288,187
,0,0,0,0,0,0,0,0,0,0,0,0
TCF7L1,79,142,263,78,50,56,61,124,118,121,105,70
NKX2-6,0,1,2,18,5,14,6,3,8,0,10,17
NKX3-1,0,1,0,0,0,0,0,0,6,2,0,0
C8orf4,121,432,750,256,154,127,115,414,241,671,263,207
BMP10,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A37,648,573,577,7002,2162,3232,3165,902,5823,474,3763,2600
DMTN,81,331,221,594,479,388,470,335,966,242,1012,657
GKN1,0,0,0,0,0,0,0,0,0,0,0,0
NPM2,12,17,26,6,8,16,8,27,25,22,50,11
PBDC1,248,252,329,320,384,262,195,375,490,293,492,482
XPO7,1191,897,1298,1682,1183,1044,976,1033,1965,777,1606,995
ARHGAP25,59,167,175,315,319,202,206,172,578,140,445,205
CDS2,713,1591,1694,2131,1455,1244,1321,1143,2414,1265,1903,1609
PCNA,600,535,619,1272,794,749,603,651,1258,590,1026,711
TMEM230,399,234,307,479,367,270,275,317,523,156,391,217
SLC23A2,965,598,564,1551,413,735,617,486,579,263,574,603
FAM178B,0,1,0,1,0,1,0,0,0,2,4,0
SEMA4C,286,263,474,488,261,302,253,571,404,324,373,247
ANKRD39,32,60,41,56,25,22,13,44,26,41,41,32
CNNM4,303,166,259,365,322,207,206,301,468,167,363,320
LMAN2L,354,199,288,459,447,260,251,340,696,327,552,306
,1,1,0,0,0,0,1,0,0,0,3,1
KANSL3,654,361,610,705,577,453,481,475,837,387,775,417
ARID5A,132,275,377,235,171,115,154,191,268,182,277,253
STAMBP,546,373,494,789,572,514,459,415,857,395,836,459
ACTG2,9,319,500,17,13,3,3,50,38,187,69,6
DGUOK,76,91,98,57,49,33,39,118,87,79,53,61
TET3,366,204,378,367,240,250,285,299,410,262,340,278
BOLA3,25,39,59,48,54,40,26,64,80,48,91,43
MOB1A,310,421,446,535,462,428,384,334,693,373,602,315
MTHFD2,182,250,315,462,327,369,399,416,444,492,344,340
SLC4A5,11,18,58,7,7,2,3,8,7,23,27,11
TSPAN15L,26,20,56,16,24,2,4,26,15,27,55,28
TACR1,0,119,165,7,4,5,5,41,5,130,23,15
LRRTM4,25,51,109,4,15,4,10,13,23,84,12,13
PURB,141,83,151,143,102,86,114,113,167,87,146,117
,4,3,4,1,1,2,0,9,16,1,2,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,0,0,0,0,0,0,0,0,0
,1,0,0,0,1,0,0,2,0,0,1,2
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,6,3,11,1,7,3,0,3,1,1,10,1
,0,0,0,0,0,0,0,0,0,0,0,0
,18,4,2,14,15,12,9,7,10,3,13,9
,10,8,15,10,6,4,8,10,16,3,1,12
,0,0,0,0,0,0,0,0,0,0,0,0
,487,291,230,613,78,322,350,131,139,101,213,244
,3,6,2,15,3,3,3,0,2,8,0,0
,18,22,16,41,10,14,10,16,11,10,14,16
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,2,1,6,4,5,4,2,1,12,5,8,4
,3,22,62,1,11,1,3,63,17,82,11,7
,0,1,3,0,0,0,0,7,3,0,0,0
,1,5,6,10,32,17,12,7,39,10,8,17
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,2,0,4,0,0,0,0,9,0,2
,0,1,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,3,6,0,1,0,0,2,0,1,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,4,0,11,3,3,3,2,5,15,16,6,2
,1,2,0,0,0,2,1,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,14,0,5,2,2,0,0,0,0,1,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,1,4,0,0,1,0,0,0,4,1,3
,0,0,0,0,0,0,0,0,0,0,0,0
,25,11,18,12,7,5,9,8,17,7,1,3
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,0,4,2,0,0,3,0,0,7,2
,10,2,5,7,5,3,3,6,6,17,11,6
,1,5,11,2,0,2,3,0,2,10,3,0
,0,5,6,0,2,2,1,3,0,5,2,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,1,0,1,4,0,0,0,0,0,0
,1,4,5,0,0,0,0,0,0,3,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,1,0,3,0,0,6,2,0,1,0
,0,0,0,0,0,0,0,0,0,0,0,0
,9,0,0,3,2,0,0,5,8,2,5,1
,717,451,732,880,801,532,477,727,1211,574,825,628
,28,10,19,40,8,23,12,34,36,21,23,16
,0,0,0,0,0,0,0,0,0,0,0,0
,6,4,7,13,5,1,4,8,10,0,13,7
,2,9,13,8,6,4,9,14,16,3,7,6
,94,3,0,0,0,0,0,0,1,0,0,0
,2,8,19,2,8,2,1,13,4,28,3,4
,19,17,37,0,11,0,3,7,1,42,1,1
,0,3,0,0,0,0,1,0,0,0,0,0
,6,20,24,26,16,19,16,35,40,19,26,7
,0,1,2,0,1,0,0,0,1,0,2,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,1,0,0,0,0,0,0
,4,2,1,0,2,0,1,0,0,11,0,0
,5,1,6,0,1,0,0,0,3,2,1,0
,3,9,28,3,5,8,4,17,9,36,18,9
,0,0,0,0,0,0,0,0,4,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,3,11,12,46,17,5,11,13,36,19,17,22
,30,19,20,34,26,15,28,19,55,31,49,29
,610,424,585,679,290,546,506,531,641,672,819,620
,0,4,0,3,1,2,1,2,5,13,7,4
,20,6,12,0,2,2,1,2,3,1,0,11
,8,0,3,1,0,0,0,0,0,0,0,0
,0,0,0,0,4,2,1,2,2,0,0,0
,12,14,8,14,27,9,7,10,25,13,38,11
gga-mir-6576,15,12,27,17,18,10,5,13,12,19,15,19
gga-mir-2188,17,11,12,68,31,31,37,7,70,3,50,26
gga-mir-12247-1,0,0,0,0,0,0,0,0,0,0,0,0
ADGRA2,1142,627,891,1295,682,645,740,686,1012,448,993,740
RNF122,126,158,162,116,181,89,81,130,237,157,174,247
,0,0,0,0,0,0,0,0,0,0,0,0
,297,267,530,331,244,157,170,319,303,312,377,276
,0,0,2,2,0,0,1,1,0,3,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,1,0,0,0,0,0,0
,0,1,1,1,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,2,1,8,3,3,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
OR14J1L16,0,0,0,0,0,0,0,0,0,0,0,0
OR14J1L16,0,0,0,0,0,0,0,0,0,0,0,0
OR14J1L16,0,0,0,0,0,0,0,0,0,0,0,0
OR14J1L16,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
OR14J1L16,0,0,0,0,0,0,0,0,0,0,0,0
OR14J1L16,0,0,0,0,0,0,0,0,0,0,0,0
OR14J1L67,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,2,0,0,0,0
,69,54,138,85,24,32,17,100,54,101,101,63
,0,0,0,0,0,0,0,0,0,0,0,0
,4,1,7,0,0,1,0,2,7,4,6,23
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
ACVR1B,451,309,417,517,552,252,269,431,826,400,697,433
ACVRL1,98,304,307,220,171,140,94,292,323,300,287,129
FIGNL2,29,66,37,85,103,52,46,44,193,59,135,56
SCN8A,115,218,205,256,227,191,172,214,319,137,258,259
,0,0,0,0,0,0,0,0,0,0,0,0
METTL7A,54,112,102,10,39,8,15,19,49,58,72,27
TMPRSS12,6,3,0,0,3,0,2,0,2,0,3,6
ATF1,1477,1503,2465,2063,985,1525,1158,1428,1737,2001,1830,1528
DIP2B,1841,2157,3077,3124,2257,2015,1774,2420,3554,2159,2825,2011
LARP4,2725,1046,1508,2409,1111,1432,1390,1174,1838,1505,1777,1882
COPZ1,16,5,12,15,9,8,12,21,18,43,24,22
ITGA5,275,476,908,462,435,217,209,668,536,502,377,199
ZNF385A,39,23,21,23,15,22,19,28,19,25,20,36
NFE2,28,96,93,322,573,161,158,148,1173,48,467,213
HNRNPA1,1284,1690,2397,1537,1284,1001,1022,1565,2018,1536,1965,1098
CBX5,48,28,64,122,117,67,61,71,137,106,195,147
SMUG1,153,91,142,147,158,85,69,187,142,115,146,80
WNT1,52,8,18,86,31,53,53,29,45,5,26,26
ARF3,336,173,216,382,205,229,244,212,331,193,324,216
FKBP11,374,166,285,445,288,297,255,603,551,387,594,422
CCDC65,5,4,4,5,3,2,2,9,5,17,3,8
DDX23,79,39,115,75,41,42,51,91,101,45,97,38
ATP5G2,351,265,258,369,318,216,194,291,483,101,420,101
RND1,0,0,0,0,0,0,0,0,0,0,0,0
CACNB3,17,64,18,8,4,3,12,30,7,24,21,8
GDF11,66,40,24,403,161,247,240,129,326,29,233,191
ADCY6,545,335,494,442,287,257,280,541,492,464,405,348
INPP1,190,155,307,206,208,118,110,350,301,276,251,230
CD63,2889,2707,3491,3220,3137,2245,1967,3591,5030,4261,4962,4107
RDH5,92,57,87,139,56,59,73,106,132,77,130,45
BLOC1S1,92,77,108,116,146,68,62,96,115,56,118,60
ITGA7,12,548,615,38,413,13,37,262,249,516,204,196
CCNT1,313,205,285,412,287,281,271,315,453,187,448,276
KANSL2,431,331,446,896,528,488,504,461,1048,291,832,510
MCRS1,752,536,706,942,928,588,592,760,1320,678,1125,735
TMBIM6,1777,751,1186,1658,1160,1040,1146,1062,1931,897,1694,1149
SPATS2,620,425,665,707,370,401,473,484,707,691,818,608
DNAJC22,229,0,0,3,0,0,2,4,0,0,0,0
LIMA1,746,2338,2787,826,679,549,419,1335,1003,2535,1200,842
CERS5,846,623,851,1007,633,699,574,722,1049,706,1008,746
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
GPD1,1904,1060,49,43,614,8,7,37,202,478,158,142
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
SMARCD1,569,423,652,671,562,457,428,542,811,461,669,394
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
ASIC1,14,36,14,9,5,7,19,14,18,15,10,3
,0,0,0,0,0,0,0,0,0,0,0,0
RACGAP1,343,72,147,489,287,369,334,129,532,128,535,175
HDAC7,365,1165,2021,889,1114,511,558,1326,1905,1178,1262,459
TWIST3,0,0,0,0,0,0,0,0,0,0,0,0
SLC48A1,423,376,594,448,373,287,312,352,519,293,452,351
RAPGEF3,890,606,770,515,417,433,460,834,769,666,427,439
ENDOU,5,0,1,0,0,8,2,1,9,0,1,7
COPZ1,0,0,0,0,0,0,0,0,0,0,0,0
NEUROD4,0,0,0,0,0,0,0,0,0,0,0,0
ADPRHL,64,32,7,15,28,5,9,32,19,35,14,12
,120,67,148,169,86,98,104,138,172,89,131,139
SLC11A2,934,423,662,1555,678,605,665,535,1173,778,1392,767
,10,1,0,10,2,3,3,2,5,3,7,2
,7,1,1,3,4,0,1,3,6,3,4,1
DCTN2,365,601,564,497,562,286,315,485,718,447,617,432
KIF5A,6,116,2,0,0,4,10,9,0,6,0,2
GALNT6,44,26,35,48,46,42,33,35,91,11,50,38
CELA1,0,1,0,0,1,0,0,0,0,0,0,0
BIN2,21,77,61,200,292,139,125,85,485,91,257,186
,0,0,0,0,0,0,0,0,0,0,0,0
PIP4K2C,174,114,180,201,142,128,164,195,259,128,185,144
SMAGP,1,4,1,1,1,0,1,0,1,1,5,0
DAZAP2,205,155,221,259,124,144,136,188,305,219,241,254
,19,15,40,15,8,3,8,21,19,39,25,8
POU6F1,13,3,7,4,2,5,6,5,8,6,5,2
TFCP2,739,416,530,902,973,609,572,690,1271,681,982,718
CSRNP2,78,60,123,95,95,64,65,82,141,58,99,65
LETMD1,145,113,216,220,158,94,77,197,298,146,252,169
C1QL4,1,0,2,0,0,0,0,4,1,0,4,0
PRPH,83,63,36,78,35,45,50,38,50,34,96,136
EIF4B,763,805,1190,927,826,603,623,877,1183,1022,1380,1149
,0,0,0,0,0,0,0,0,0,0,0,0
KRT18,106,0,0,2,0,0,0,0,0,0,0,0
KRT8,438,3,10,7,3,0,2,1,1,15,2,0
KRT75,1,3,1,0,0,0,0,0,1,1,0,2
KRT75L1,0,4,2,0,0,0,0,1,5,1,2,0
,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
KRT75L4,0,0,0,0,0,0,0,0,0,0,0,0
KRT3,0,0,0,0,0,0,0,0,0,0,0,0
KRT6A,3,3,1,0,0,0,0,1,2,0,2,1
KRT75,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,2,0,0,1,1,3,0,5,0,0
KRT7,82,298,78,128,124,57,43,79,149,42,109,131
,9,3,9,13,13,9,16,6,10,7,8,14
KRT80,15,4,0,0,0,1,0,3,1,0,2,0
BCDIN3D,42,35,51,37,19,39,22,43,57,30,65,44
FAIM2,128,297,42,67,59,55,75,50,138,24,95,49
ATF7,136,136,217,194,131,103,103,150,270,133,254,149
NPFF,0,0,0,0,0,0,0,0,3,2,0,0
TARBP2,69,51,91,77,58,43,42,61,105,69,79,49
MAP3K12,52,41,58,81,35,21,27,66,47,94,70,41
PCBP2,2653,1509,1983,3367,2068,2220,2376,1758,3529,1702,3374,2153
AMHR2,5,0,0,5,0,0,2,2,2,7,5,2
SP1,1553,1045,1850,2431,1097,1390,1596,1244,2098,951,1885,1114
,840,171,276,1321,622,720,904,558,1147,329,1374,1330
AAAS,383,177,287,463,377,257,269,385,677,192,497,252
C12orf10,67,61,95,179,124,57,53,159,201,63,123,75
VDR,296,66,137,310,279,148,203,218,505,99,401,274
TMEM106C,74,101,132,74,73,60,62,93,105,126,85,48
SENP1,458,231,482,696,415,468,479,406,678,372,620,640
PFKM,73,2412,126,76,1768,62,50,110,726,1931,569,643
ASB8,143,160,152,268,235,135,147,189,363,196,354,324
,6,27,18,4,14,0,9,9,20,5,18,8
PFDN5,515,463,471,627,588,366,388,552,835,543,742,550
ESPL1,383,174,248,781,568,370,465,317,930,164,676,292
,33,44,61,108,105,43,43,58,198,45,174,75
CSAD,300,36,54,92,56,28,35,41,78,24,43,49
ZNF740,180,154,226,269,185,128,170,196,316,232,306,191
ITGB7,37,40,92,123,125,89,61,60,155,34,134,108
MFSD5,181,118,214,266,87,126,132,131,224,126,161,138
RARG,744,672,1223,998,806,701,695,1094,1085,703,1066,671
,41,27,46,52,43,42,21,56,76,21,39,44
SPRYD3,146,190,312,190,133,116,114,278,258,241,232,186
TNS2,1088,942,1787,1634,1253,780,985,1727,2252,952,2038,1296
PRKAG1,314,238,292,404,292,237,283,201,514,187,332,263
KMT2D,2785,1736,2764,3927,3121,1746,2114,2866,4869,2337,3648,3033
DHH,408,21,26,9,3,2,6,19,7,30,4,2
LMBR1L,43,23,10,159,68,93,102,48,112,13,101,56
TUBA1B,1637,1370,1128,2831,2215,1907,1886,1171,3376,987,3352,1547
TUBA1C,138,145,74,158,797,83,84,381,1334,86,70,70
,11,27,36,18,7,11,18,21,13,20,10,14
PYM1,38,33,36,51,41,48,22,55,40,35,37,60
DGKA,105,128,173,167,123,63,68,124,220,169,182,133
PMEL,1,1,3,4,3,2,4,2,6,9,0,3
CDK2,94,53,83,187,137,142,152,106,251,104,260,134
RAB5B,371,290,353,405,269,282,282,356,655,460,489,522
SUOX,506,271,390,700,361,339,332,530,739,283,619,477
IKZF4,120,109,167,208,184,83,112,185,211,114,165,119
RPS26,711,1093,1287,1026,786,717,717,843,1242,612,1166,770
ERBB3,147,38,31,13,16,1,9,16,6,24,14,8
PA2G4,770,495,639,1288,761,797,765,555,1260,577,955,794
ESYT1,980,1244,1655,1401,1249,929,791,1326,1694,1859,1680,1546
