"","Sacral_1","Free_1","Free_2","Sacral_2","Pygo_1","Sacral_3","Sacral_4","Free_3","Pygo_2","Free_4","Pygo_3","Pygo_4"
"ABCD3",5336.22823137951,2318.65659152376,2463.42438294969,2072.58279467337,1313.33722445163,1837.08716176517,1898.02405030346,2318.3118601579,1233.90125767825,2454.22105950342,1267.28633569396,1723.45281990792
"ABCD4",1042.66846112091,595.608289943865,478.715250075285,861.754141255605,1122.84295900512,838.379777460104,954.380414986028,717.280103239217,1470.92667264141,554.018233489202,1040.2343711038,638.355729047717
"ABCE1",3491.07743678876,3387.72482882772,2930.21434209783,3786.28984898132,3065.34786299487,4036.02482509014,3892.67911762426,3131.6762139868,2916.18272272363,2795.99849491133,2695.1909130054,2821.46773327836
"ABCF2",1294.95699055284,1469.02298735701,1046.01837560934,1627.7578223717,2727.2876172729,1632.22410857439,1664.20084863189,1439.02924138958,2093.86711341101,1499.63568597347,2048.51328052454,2204.64170841437
"ABCF3",1821.87694501216,1487.39928668377,1521.32639970544,1696.3664197945,2841.31587475849,1383.93899519643,1294.3784378248,2138.43320498421,2484.91626372929,1707.89074136779,2215.85898775951,2143.28205149073
"ABCG1",261.598069263371,703.70416833658,346.685243381923,929.608798047385,1227.48065410954,818.338826604484,869.679153156018,199.989312273863,1399.90461689432,615.797245137278,962.868516502711,798.752025216536
"ABCG2",447.788865892105,1399.84162518567,986.39192097363,1012.54226745956,1125.52597682831,766.009677148143,747.995650245299,1100.49984687014,1156.03370258205,1187.75132071786,914.094390775936,693.256474716239
"ABCG4",13.0333557640114,70.2623209552653,30.6650338126517,10.5551688342769,18.7811247623318,22.2677231729111,11.9297551873253,11.1725872778694,41.072996094699,25.9073274653224,16.8186640437155,8.61188167349365
"ABCG5",42.8238832246088,44.3193101410135,25.5541948438764,36.1891502889493,12.0735802043562,21.1543370142656,33.403314524511,13.4071047334433,12.8353112795934,23.9144561218361,6.72746561748619,32.2945562756012
"ABCG8",11.171447797724,32.4287635178148,16.1843234011217,12.0630500963164,0,20.04095085562,19.0876082997206,11.1725872778694,0,11.957228060918,5.88653241530042,7.53539646430695
"ABHD1",231.807541802774,248.620520303247,386.72014863733,162.851176300272,265.618764495836,171.461468431416,177.753352291148,382.102484903134,214.77754207853,173.379806883311,161.459174819669,114.107432173791
"ABHD10",676.803545745447,602.094042647428,853.510107785472,600.136742291742,592.946938925048,708.113596898574,688.346874308672,561.981140076832,488.59751604319,833.020221577289,449.058329967203,582.378498170008
"ABHD11",43.7548372077524,88.638620282027,106.475811849485,72.3783005778986,135.492400071108,105.771685071328,114.525649798323,75.9735934895121,125.786050540016,44.8396052284426,111.844115890708,52.7477752501486
"ABHD12",1994.10343189374,1603.06187656398,1845.86467422267,1780.05382983769,2194.70857936963,1958.44625305753,1881.32239304121,1887.04999123215,2495.18451275296,1458.781823432,1745.77732773767,1916.14367235234
"ABHD12B",245.771851549929,338.340099369201,321.982855032843,151.542066834975,152.932015921845,119.132318975075,89.4731639049401,159.767998073533,166.859046634715,133.522380013585,149.686109989068,116.260402592164
"ABHD13",1793.01737153471,1160.94973393777,1509.4011087783,1605.1396034411,490.992261643818,1532.01935429629,1615.28885236385,1037.93335811407,668.291873957498,1367.10974163163,894.752927125663,1384.3599790141
"ABHD14A",130.333557640114,95.12437298559,189.101041844686,87.4571131982941,159.639560479821,83.5039618984167,94.2450659798702,244.67966138534,116.37348893498,115.586537922208,35.3191944918025,32.2945562756012
"ABHD17A",745.694140498079,681.00403387411,688.259647795072,705.688430634511,760.635552874439,639.083655062549,786.17086684474,756.38415871176,724.767243587709,523.128727665164,668.54189573769,669.573800114132
"ABHD17B",534.367586324466,242.134767599684,261.504593902335,346.812690269097,148.90748918706,457.601711203324,580.979077622744,288.252751769031,227.612853358123,375.656248247175,356.555677726768,310.027740245771
"ABHD17C",815.515689233854,464.812277088678,708.703003670173,520.219035403646,379.647021981422,467.622186631134,578.593126585279,492.711098954042,529.670512137889,798.144973066278,516.332986142065,578.072557333261
"ABHD18",697.284533374608,633.441847381315,633.744032128135,763.741859223034,446.722467561179,619.04270420693,620.347269740918,550.808552798963,521.969325370133,615.797245137278,419.625667890701,687.874048670306
"ABHD2",4196.74055601166,4974.57232363279,6636.42440095471,3967.98954105709,4056.72294866368,2892.57724016116,2809.45734661512,4308.14965434645,4343.46933701441,5728.50867685148,3226.66069678681,3493.19450381086
"ABHD3",202.017014342176,157.819982453365,54.5156156669364,21.1103376685538,13.4150891159513,24.4944954902022,14.3157062247904,24.5796920113127,18.8251232100704,31.8859414957814,13.4549312349724,4.30594083674683
"ABHD4",793.172793638406,1072.31111365574,1005.13166385914,821.795287811557,705.633687499039,976.439661132153,899.503541124331,546.339517887815,658.879312352462,692.522791861502,683.678693377034,683.568107833559
"ABHD6",358.417283510313,292.93983044426,399.497246059268,217.888842364716,311.23006749007,211.543370142656,239.788079265239,327.356807241574,425.276647063862,245.12317524882,372.533408568298,217.450012255715
"ABHD8",11.171447797724,68.100403387411,7.66625845316293,27.141862716712,55.0018653754004,36.7417432353034,41.7541431556387,17.8761396445911,39.3616212574198,1.99287134348634,42.0466601092887,27.9886154388544
"ABI1",3390.53440660924,4643.79893575108,5521.4096992669,3560.86160030641,2810.4611697918,3374.67344685468,3520.47075577971,3549.53097817912,3448.42029711743,6009.50353628305,3688.3330247868,4107.86755825647
"ABI2",4806.51541497076,4160.61035933563,4390.21067417797,5845.30171229633,5357.98659291095,5212.8739947785,5574.77459903713,5098.05157489182,5775.89007581704,5016.05717155511,5069.98627597803,4918.46092077406
"ABI3",186.190796628734,163.224776373001,121.808328755811,408.635822012719,316.596103136451,291.707173565136,344.769924913702,267.024835941079,312.32590780344,91.6720818003715,339.737013683053,247.591598112943
"ABI3BP",356.555375544025,21761.8622380216,77463.2826367374,214.119139209617,1745.30309398527,112.452002023201,153.893841916497,30427.4241925496,1530.82479194618,56199.9683219865,4374.53451777039,1982.88575532191
"ABL1",2014.5844195229,4445.9834782924,5259.90510536456,1863.74123988089,2784.97250047149,1740.222565963,1521.04378638398,4146.14713881734,2478.07076438017,5298.04846665843,2367.22696415295,2423.16820587928
"ABL2",2352.52071540405,2064.63127730087,2368.87386202734,2103.49436054518,2354.34813984945,2137.70142459947,2167.63651753702,3152.90412981475,2207.67354009007,2426.32086069462,2160.35739641525,2683.67762650246
"ABLIM1",4704.11047682496,6817.60705022859,6201.15128211401,368.676968568671,1027.59582628187,376.324521622198,440.207966412305,3040.06099830827,581.867444674902,5940.74947493277,880.457062688505,842.887918793191
"ABLIM2",288.595734774537,1060.42056703254,338.167178433965,403.358237595581,446.722467561179,419.746581809375,277.96329586468,431.26186892576,490.308890880469,520.139420649934,396.920471431685,433.823539302243
"ABLIM3",825.756183048435,394.549956133413,424.199634408349,587.319751564406,643.924277565663,761.556132513561,827.925010000379,528.463378243224,607.538067234089,353.734663468825,623.972436021844,578.072557333261
"ABR",4291.69786229231,2707.80175373753,5003.511350431,4231.86876191401,5089.68481059193,3437.02307173883,4074.0113964716,5251.11602059863,5500.3587270151,3981.7569442857,4775.65965521301,4388.8301978542
"ABRA",60.5120089043385,374.011739238797,102.216779375506,96.5044007705314,939.056238116592,44.5354463458223,84.7012618300099,51.3939014781993,104.393865074027,331.813078690475,46.2513261202175,191.614367235234
"ABRACL",200.155106375889,231.325179760412,252.986528954377,284.989558525476,84.5150614304932,298.387490517009,213.542617853124,183.230431357059,102.682490236747,209.251491066065,180.800638469941,233.597290393515
"ABTB1",1578.89795541166,2234.34180637744,2078.40784730195,1686.56519159124,3490.60618797053,1563.19416673836,1645.11324033217,2165.24741445109,2990.62752814527,2079.56124692799,2347.88550050268,2216.48304571543
"ABTB2",2660.66648382461,1084.20166027894,1903.78751586879,3226.86590076464,2405.32547849007,2913.73157717542,3441.73437154336,2564.10878027103,1882.51232100704,1182.76914235914,2607.73385997808,2552.34643098168
"ACAA1",2277.11344276941,910.167296066668,927.617272832714,501.370519628152,741.854428112107,394.138700160527,427.085235706247,730.68720797266,604.11531755953,674.586949770125,518.014852546436,479.035918088084
"ACAA2",4584.94836698257,917.734007554158,808.364363561291,735.846055875302,1254.31083234145,1348.31063811977,1187.01064113887,1016.70544228612,1067.04221104353,1614.22578822393,1507.79323151909,828.893611073764
"ACACA",7035.21925061671,4318.430341789,5194.31600526528,5710.34633934379,7042.92178587444,5798.51511422606,6012.59661441197,5586.29363893471,6373.15989402745,5784.3090744691,5759.55150177036,6353.41570461994
"ACACB",456.167451740398,349.149687208472,258.097367923152,116.860797808065,399.769655655349,92.4110511675812,106.174821167196,163.119774256894,467.205330577201,413.520803773415,289.281021551906,303.568828990651
"ACAD11",2130.02271343272,466.974194656533,540.045317700588,288.005321049555,324.645156606022,330.67568911773,343.57694939497,322.887772330426,349.976154223581,396.581397353781,280.030756327863,393.993586562335
"ACAD8",937.470661025675,393.468997349486,320.279242043251,193.762742172083,645.265786477258,207.089825508074,224.279397521716,356.405534164035,411.585648365629,515.157242291218,362.442210142068,347.704722567306
"ACAD9",2947.40031063286,1832.22513875653,1918.26822628032,2503.08289498566,1892.86907426073,2396.00701340524,2390.72293954,2215.52405720151,1779.82983077029,2252.9410538113,1852.57584441526,3004.4702188401
"ACADL",2919.47169113855,1832.22513875653,1699.35395711778,1286.22271651974,2220.19724868994,1358.33111354758,1284.83463367494,1625.61144893,1940.69906547453,1930.09589616652,1900.50903693985,1687.92880800476
"ACADS",3694.95635909722,908.005378498813,982.13288849965,984.646464111829,1435.41453540679,1125.63340639066,1022.38001955378,1359.70387171671,1385.35793077745,1107.04003130666,1241.2174064262,1135.69189569198
"ACADSB",3558.1061235751,1576.0379069658,1268.33987075107,915.283926058009,682.828036001922,1174.62239737106,891.152712493203,983.187680452509,674.281685887975,1551.45034090411,808.977740502714,1153.99214424815
"ACAN",786355.417619845,116206.312148521,235307.285154888,731136.188753322,491475.204851992,736355.750198777,809420.766729319,456755.478576402,415330.992197014,232817.194702791,431295.297937433,630493.081079817
"ACAP2",1715.74819093378,2527.2816368217,2548.60503242928,1941.39712487593,2087.38786644202,2156.62898929644,1945.74307105276,2745.10469417252,2224.78728846286,2802.97354461353,2191.47192489613,2000.1095186689
"ACAP3",815.515689233854,2893.726664573,3241.97551919312,1504.11155888445,2857.41398169763,1332.72323189873,1132.13376727718,3139.49702508131,2691.13693162142,3897.05991218753,1998.89822159558,1899.99639421454
"ACAT1",2381.38028888151,1384.70820221069,1375.66748909535,1715.96887620101,2181.29349025368,1682.32648571344,1599.78017062033,1778.67589463681,2036.53605636216,1788.60203077899,2113.26513709285,1993.65060741378
"ACAT2",1208.37827012048,314.559006122803,270.87446534509,827.826812859715,425.258324975656,816.112054287193,794.521695475868,408.916694370021,415.864085458827,410.531496758186,530.628850579223,622.208450909916
"ACBD3",2212.8776179325,2465.66698613785,2719.81813788325,2357.57235319884,2107.51050011595,2158.85576161373,2320.33738393478,2503.77680897054,1788.38670495668,2784.04126685041,2024.96715086334,2677.21871524734
"ACBD4",340.729157830583,223.758468272922,261.504593902335,278.204092846298,441.356431914798,260.53236112306,213.542617853124,463.662372031581,355.110278735418,168.397628524596,341.418880087424,269.121302296677
"ACBD5",1895.42230968051,1456.05148194988,1649.09737392482,1479.98545869182,1061.13354907175,1312.68228104311,1291.99248678733,1405.51147955597,1007.9997791574,1553.4432122476,808.977740502714,1325.15329250884
"ACBD6",491.543703099857,447.516936545844,471.048991622122,486.291707007756,638.558241919282,518.837949928829,566.663371397954,556.394846437897,622.940440769601,568.96476856535,613.040304393429,718.015634527533
"ACBD7",31.6524354268848,110.25779596057,50.256583192957,27.141862716712,16.0981069391416,36.7417432353034,58.4558004178942,22.3451745557388,30.8047470710242,28.8966344805519,18.500530448087,34.4475266939746
"ACE",2033.20349918577,666.951569683057,500.010412445182,189.239098385964,248.179148645099,195.955963921618,85.8942373487425,505.000944959698,225.045791102205,453.378230643142,415.421001879772,115.183917382978
"ACER2",328.626756049715,297.263665579969,382.46111616335,274.434389691199,182.445211976938,359.623729242515,313.752561426657,177.644137718124,303.769033617044,473.306944078005,423.83033390163,258.35645020481
"ACER3",1574.24318549594,3222.33813488686,3194.27435548455,2038.65546627748,1620.54276520692,2019.68249178304,2074.58442707588,2523.8874660707,1521.41223034114,2277.85194560488,1556.56735724587,1685.77583758638
"ACHE",26.9976655111664,542.641309531434,42.590324739794,12.0630500963164,249.520657556694,28.9480401247845,83.5082863112774,31.2832443780344,62.465181560688,143.486736731016,60.5471905573757,71.0480238063226
"ACKR2",20.4809876291607,227.001344624703,269.170852355498,70.870419315859,116.711275308776,69.0299418360245,31.0173634870459,136.305564790007,124.930363121376,223.20159047047,73.1611885901623,54.900745668522
"ACKR4",124.747833741252,1874.38253132969,923.358240358735,24.8800408236526,37.5622495246637,144.740200623922,91.8591149424052,125.132977512138,40.2173086760594,563.982590206634,59.7062573551899,122.719313847285
"ACLY",9937.00281607552,4132.50543095353,2989.84079673354,12076.6210276748,9471.05291586162,12115.8681783809,12257.8234549768,5770.64132901956,11852.9821229952,3985.74268697268,9924.6936521965,10395.617665116
"ACMSD",730.79887676778,10.8095878392716,34.9240662866311,45.2364378611866,21.4641425855221,69.0299418360245,65.6136535302894,40.2213142003299,3.42274967455825,28.8966344805519,1.68186640437155,20.4532189745474
"ACO1",7313.57449157666,1433.35134748741,1477.03246197606,1631.5275255268,2020.31242086227,1901.66355896661,1740.55128183077,1468.07796831204,1824.32557653955,1595.29351046081,1744.93639453548,1585.66271313202
"ACO2",7793.9467468788,4060.08119243041,2569.90019479917,4571.89598650393,8985.42668986419,4443.52415915442,4212.39655664458,4730.47345344991,7876.60268857716,4792.85558108464,6519.7551165463,5392.11441281621
"ACOD1",11.171447797724,103.772043257007,73.2553585524457,45.2364378611866,30.854704966688,66.8031695187334,16.7016572622555,40.2213142003299,61.6094941420484,87.6863391133989,18.500530448087,19.3767337653607
"ACOD1L",189.914612561309,431.302554786936,615.004289242626,162.097235669252,2.68301782319026,60.12285256686,97.8239925360678,365.34360398633,5.13412451183737,324.838028988273,3.36373280874309,19.3767337653607
"ACOT11",765.244174144096,159.98190002122,223.173301636521,189.993039016984,309.888558578475,227.130776363694,255.296761008762,382.102484903134,356.821653572697,230.176640172672,324.600216043709,229.291349556769
"ACOT12",507.3699208133,8.64767027141727,22.1469688646929,18.0945751444746,17.4396158507367,25.6078816488478,36.9822410807086,60.3319713004949,15.4023735355121,5.97861403045901,49.6150589289606,23.6826746021075
"ACOT7",222.498001971337,619.389383190262,206.137171740603,192.254860910043,292.448942727739,195.955963921618,267.226516196088,230.15529792411,266.118787196904,191.315648974688,232.938497005459,185.155455980114
"ACOT8",517.61041462788,245.377643951465,201.026332771828,361.891502889493,633.192206272902,344.036323021477,397.260847737934,378.750708719773,636.631439467834,214.233669424781,474.286326032776,326.175018383572
"ACOT9",1046.39227705348,2044.09306040626,1567.32395042442,1915.00920279023,1596.39560479821,1848.22102335162,2215.35553828632,1961.90632599387,1856.84169844785,2937.49236029886,1391.74444961746,2689.06005254839
"ACOX1",3840.18518046763,1288.50287044117,1230.00857848525,1339.75250132214,1843.23324453171,1285.96101323562,1152.41435109563,1074.80289613104,1992.89599801154,865.902598744814,1496.86109989068,1146.45674778384
"ACOX2",1596.58608109139,207.544086514015,80.9216170056087,149.280244941916,167.688613949391,175.915013065998,124.069453948184,82.6771458562337,227.612853358123,200.283570020377,140.435844765024,183.00248556174
"ACOX3",760.589404228378,376.173656806651,474.456217601306,352.844215317256,293.790451639334,275.006381185452,411.576553962724,353.053757980674,289.222347500172,364.695455858,238.82502942076,345.551752148933
"ACP1",537.160448273897,581.555825752812,436.976731830287,373.954552985809,173.054649595772,458.715097361969,393.681921181736,477.069476765024,199.375168543018,311.884365255612,278.348889923491,327.251503592759
"ACP2",1358.26186140661,630.198971029534,1086.90508735954,1124.87942148151,1558.83335527354,1175.73578352971,1115.43211001492,1109.43791669243,1467.50392296685,761.276853211781,1424.5408445027,893.482723624967
"ACP5",1323.8165640303,1195.54041502344,913.136562421184,5573.88308512921,13415.0891159513,9108.6121638793,8732.58079712215,13805.9660992632,14556.9543658962,519.142984978191,12989.8951741636,8735.67747255012
"ACP6",469.200807504409,354.554481128108,329.649113486006,453.872259873906,571.482796339526,403.045789429691,337.612071801307,472.600441853877,569.032133395308,248.112482264049,407.8526030601,327.251503592759
"ACR",22.3428955954481,4.32383513570864,3.40722597918352,2.26182189305933,21.4641425855221,15.5874062210378,7.15785311239521,8.93806982229554,11.9796238609539,7.97148537394535,28.5917288743163,3.22945562756012
"ACRBP",0,10.8095878392716,0,3.01576252407911,0,1.11338615864556,2.38595103746507,6.70355236672165,8.55687418639561,7.97148537394535,18.500530448087,2.15297041837341
"ACSBG1",383.553041055192,359.959275047744,205.285365245807,222.412486150834,256.22820211467,322.881986007211,344.769924913702,148.595410795663,175.41592082111,376.652683918918,453.262995978132,227.138379138395
"ACSBG2",3990.06877175377,1937.07814079747,2126.96081750531,2280.67040883483,2601.18577958296,2123.22740453708,1914.72570756572,2631.14430393825,2347.15058932832,2835.85592178106,2178.01699366115,2587.87044288484
"ACSF2",2826.37629282418,945.838935936264,1459.14452558534,984.646464111829,871.980792536835,734.834864706067,802.872524106996,1199.93587364318,797.500674172071,1379.06696969255,985.573712961727,921.471339063821
"ACSF3",245.771851549929,175.1153229962,237.654012048051,151.542066834975,367.573441777066,184.822102335162,159.85871951016,243.562402657553,373.079714526849,232.169511516158,246.393428240432,231.444319975142
"ACSL1",5603.41202454174,4555.16031546905,2628.67484294009,872.309310089882,1337.48438486035,1013.18140436746,1055.78333407829,1321.71707497195,1175.71451321076,2443.26026711425,971.277848524569,1115.23867671743
"ACSL3",2785.41431756586,1162.0306927217,1585.21188681513,2814.46037559683,1871.40493167521,2640.95196830726,2943.07060471316,2090.39107968937,1666.87909150987,1543.47885553017,2192.31285809831,2703.05436026782
"ACSL4",2165.39896479217,2377.02836585582,2183.18004616184,1865.24912114293,1360.29003635746,1861.58165725537,2122.30344782518,1858.00126430968,1434.98780105854,1719.84796942871,1516.20256354095,1995.80357783215
"ACSL5",147.0907293367,152.415188533729,141.399878136116,321.932649445445,376.964004158232,275.006381185452,277.96329586468,225.686263012962,397.894649667396,152.454657776705,333.850481267752,158.243325750446
"ACSM5",2049.02971689922,157.819982453365,7.66625845316293,31.6655065028306,81.832043607303,3.34015847593667,0,8.93806982229554,17.9694357914308,79.7148537394535,11.7730648306008,10.7648520918671
"ACSS1A",455.236497757254,1337.1460157179,1278.56154868862,577.518523361149,1165.77124417617,741.515181657941,738.451846095439,1098.26532941456,2009.15405896569,1300.34855162484,1239.53554002183,671.726770532505
"ACSS2",2199.84426216849,2297.03741584521,2299.02572945408,2857.43499156495,4151.97008138693,2277.98808058881,2337.03904119704,2599.86105956021,4468.39970013579,3005.2499859774,3256.9342920655,2647.07712939011
"ACSS3",801.551379486699,415.088173028029,471.048991622122,251.062230129586,543.311109196028,238.264637950149,226.665348559182,411.151211825595,361.100090665895,364.695455858,296.849420371578,383.228734470468
"ACTA2",447.788865892105,9667.01440466058,9342.61363492122,997.463454839165,1832.50117323895,724.814389278257,690.732825346137,3842.25276485929,2153.76523271578,7228.14436282495,1956.8515614863,1212.12234554423
"ACTB",31326.6015327845,57248.6581555663,63048.1613253067,50348.9092801317,62365.407791146,45822.5207452165,48932.2768518524,45627.7291840909,80426.916165351,55382.8910711571,63024.579771015,46649.4865401059
"ACTBL2",77.2691806009245,75.6671148749011,80.9216170056087,58.0534285885228,55.0018653754004,74.5968726292523,46.5260452305688,64.8010062116426,80.4346173521188,57.7932689611038,44.569459715846,80.736390689003
"ACTC1",0,330.773387881711,107.327618344281,0,5305.66774535874,2.22677231729111,0,17.8761396445911,154.023735355121,469.321201391033,201.823968524586,983.90748119665
"ACTG1",2188.67281437077,2196.50824893999,1589.47091928911,1632.28146615782,2630.69897563805,1833.74700328923,1881.32239304121,2411.04433456422,2534.54613401038,1793.5842091377,2154.47086399995,2311.21374412386
"ACTG2",23.2738495785917,798.82854132217,931.024498811898,27.141862716712,44.2697940826393,8.90708926916445,7.15785311239521,136.305564790007,86.4244292825957,410.531496758186,126.980913530052,17.2237633469873
"ACTL6A",861.132434407894,726.404302799051,633.744032128135,1184.44073133207,802.222329133888,1053.2633060787,950.80148842983,814.481612556681,834.295233173572,786.18774500536,938.481453639323,1049.57307895704
"ACTN1",6779.2069052522,7718.04571723991,9333.24376347846,9432.55123468843,11732.836940811,8627.62934334442,9177.56066560939,7436.47409214989,10017.5326100133,7245.08376924458,10155.9502827976,10611.9911921626
"ACTN2",145.228821370412,13759.5243606088,1132.90263807852,21.8642782995735,11775.7652259821,28.9480401247845,27.4384369308483,297.190821591327,2140.07423401754,15704.8226223441,2259.58751427317,6029.39365665474
"ACTN4",4050.5807806581,4865.39548645614,5059.73057908753,3541.25914389989,5175.54138093402,2949.35993425208,3504.96207403619,5089.11350506952,4820.94291661529,5022.03578558557,4456.10503838241,4115.40295472078
"ACTR10",864.856250340469,1235.53589002874,1080.94244189597,816.517703394418,956.495853967328,748.195498609814,721.750188833183,980.953162996935,977.195032086379,782.202002318388,904.844125551892,896.712179252527
"ACTR10L",53.0643770391891,54.0479391963579,28.1096143282641,51.2679629093448,81.832043607303,37.8551293939489,72.7715066426846,77.090852217299,71.8777431657232,87.6863391133989,39.5238605027314,6.45891125512024
"ACTR1A",3268.57943481742,5129.14942973437,5098.91367784814,3162.78094712796,3271.94023538052,3342.38524825396,3211.49009642798,3950.62686145463,3460.39992097839,5348.86668591733,3674.87809355183,2740.73134258936
"ACTR2",6937.46908238662,6029.58809674569,6471.1739409643,8008.35738269207,6888.648261041,7596.63376043863,7745.99004313035,6722.54576509403,7844.08656666886,7767.216061238,6734.19308310368,7837.88880808841
"ACTR3",6025.13417890583,3496.90166600436,3963.45562028523,7374.29331200444,3474.50808103139,7669.00386075059,7370.2027547296,3907.05377107094,4115.00079623765,3673.85832171706,4384.62571619662,6280.21471039525
"ACTR3B",2185.87995242134,4608.12729588148,4707.08269024204,3042.90438679582,3054.61579170211,2536.29366939458,2648.40565158623,3519.36499252887,2864.84147760525,4695.20488525381,2880.19621748627,3134.72492915169
"ACTR5",947.711154840255,572.908155481394,651.631968518849,949.211254453899,1121.50145009353,879.57506532999,848.205593818832,754.149641256186,1021.69077785564,581.918432298011,1056.21210194533,846.117374420751
"ACTR6",1107.83523994097,1040.96330892185,897.804045514858,1050.99323964157,497.699806201794,1152.35467419815,1056.97630959703,677.058789038887,396.183274830117,792.166359035819,613.881237595615,884.870841951473
"ACTR8",646.082064301706,484.269535199367,461.679120179367,683.824152334938,594.288447836643,625.723021158803,545.189812060768,635.72021611077,545.92857309204,560.993283191404,473.445392830591,610.367113608863
"ACVR1B",1353.60709149089,1085.28261906287,1041.75934313536,1239.47839739651,2257.75949821461,912.976650089356,1058.16928511576,1492.65766032335,2221.3645387883,1191.73706340483,1897.1453041311,1579.2038018769
"ACVR1C",52.1334230560455,371.849821670943,488.936928012835,96.5044007705314,140.858435717489,71.2567141533156,65.6136535302894,105.022320411973,148.033923424644,147.472479417989,110.162249486336,94.7306984084302
"ACVR2A",6058.648522299,3699.04095859874,4182.36988944777,4776.21389751029,4143.92102791736,5167.22516227403,5030.7777624951,3816.55581412019,4101.30979753942,3976.77476592699,4240.82613862286,4273.64628047123
"ACVR2B",622.808214723115,589.122537240302,811.771589540474,701.918727479412,625.143152803331,950.831779483305,887.573785937006,626.782146288475,581.867444674902,624.765166182967,588.653241530042,868.723563813672
"ACY1",3228.54841354224,416.169131811956,379.053890184167,519.465094772626,725.756321172966,427.540284919894,399.646798775399,804.426284006598,574.166257907146,452.381794971399,474.286326032776,509.177503945312
"ACYP1",147.0907293367,172.953405428345,98.8095533963222,105.551688342769,99.2716594580397,118.018932816429,100.209943573533,116.194907689842,150.600985680563,167.401192852852,137.913045158467,204.532189745474
"ACYP2",352.831559611451,343.744893288837,191.656461329073,248.046467605507,144.882962452274,240.49141026744,186.104180922275,223.451745557388,116.37348893498,238.148125546617,164.822907628412,262.662391041556
"ADA",1093.87093019381,1229.05013732518,1437.84936321545,1632.28146615782,2264.46704277258,1848.22102335162,1887.28727063487,748.563347617251,2196.54960364775,821.062993516371,2008.14848681963,1410.19562403459
"ADAL",477.579393352702,519.941175068964,377.350277194575,919.807569844128,477.577172527867,963.079027228406,857.749397968692,340.763911975017,564.753696302111,429.463774521306,752.635215956267,958.071836176169
"ADAM10",5425.5998137613,5565.85677844094,4782.89346827887,6966.41143062274,3961.47581594042,6212.6947652422,5540.17830899389,5137.15563036436,5193.1669437235,5083.81479723365,5173.42105984688,5338.29015235688
"ADAM11",5.58572389886201,42.1573925731592,12.7770974219382,1.50788126203955,4.02452673478539,7.7937031105189,10.7367796685928,2.23451745557388,3.42274967455825,21.9215847783497,1.68186640437155,9.68836688268036
"ADAM12",4288.90500034288,1519.82805020159,2101.40662266144,3658.11994170796,2453.61979930749,3459.29079491174,4823.20002223564,1860.23578176526,2294.9536567913,2282.8341239636,3568.92051007642,5568.65798712283
"ADAM17",2709.07609094808,2840.75968416057,3253.90081012026,2746.60571880505,3253.15911061819,2477.28420298636,2110.37369263785,2807.67118292859,3422.74967455825,3699.76564918239,3589.94384013107,3259.59721341735
"ADAM19",136.850235522119,335.097223017419,171.213105453972,284.235617894456,770.026115255605,291.707173565136,313.752561426657,227.920780468536,775.252801287443,127.543765983126,525.583251366108,369.23442675104
"ADAM20",134.057373572688,217.272715569359,119.252909271423,106.305628973789,80.4905346957079,139.173269830695,91.8591149424052,135.18830606222,65.8879312352462,89.6792104568852,48.7741257267749,105.495550500297
"ADAM20L",20.4809876291607,12.9715054071259,8.51806494795881,9.8012282032571,8.04905346957078,8.90708926916445,7.15785311239521,13.4071047334433,5.13412451183737,15.9429707478907,0,0
"ADAM22",254.150437398222,950.162771071973,524.712800794263,224.674308043893,417.209271506086,303.954421310237,257.682712046227,463.662372031581,276.387036220578,506.18932124553,990.619312174841,549.00745668522
"ADAM23",3842.97804241707,2993.1748726943,3776.90999792493,4808.63334464414,2948.6365876861,5440.00477114219,5546.14318658755,3634.44264149092,2555.93831947637,3594.14346797761,3224.13789718026,4274.72276568041
"ADAM33",630.255846588264,1336.06505693397,1195.08451219862,2319.87532164785,4075.50407342601,2524.04642164948,2266.65348559182,1744.04087407542,5148.67119795424,1215.65151952667,2967.6532705136,2352.12018207295
"ADAM8",304.42195248798,188.086828403326,194.211880813461,485.537766376736,935.031711381806,495.456840597273,396.067872219201,731.804466700447,889.059227966504,202.276441363863,791.318143256813,568.384190450581
"ADAM9",2126.29889750014,2071.11703000444,2356.09676460541,1645.85239751617,1981.40866242601,1740.222565963,1888.4802461536,1921.68501179354,1863.68719779696,2080.55768259974,1752.50479335515,1954.89713988306
"ADAM9L",64.2358248369132,2.16191756785432,7.66625845316293,12.0630500963164,5.36603564638052,32.2881986007211,19.0876082997206,2.23451745557388,4.27843709319781,9.96435671743169,2.52279960655732,8.61188167349365
"ADAMTS1",576.260515565931,4897.82424997396,4449.83712881368,592.597335981545,957.837362878923,338.469392228249,337.612071801307,3098.15845215319,629.785940118717,5532.21084951807,918.299056786865,991.442877660957
"ADAMTS10",593.017687262517,1173.92123934489,1201.04715766219,686.839914859017,1142.96559267905,674.712012139207,656.136535302894,1602.14901564648,1251.01500605104,1379.06696969255,1142.82822177047,929.006735528128
"ADAMTS12",914.196811447083,2199.75112529177,3063.94796178078,495.338994579993,1134.91653920948,874.008134536762,631.084049409511,1850.18045321518,868.522729919155,4453.07101702022,624.81336922403,347.704722567306
"ADAMTS13",827.618091014722,250.782437871101,443.791183788654,311.377480611168,583.556376543882,276.119767344098,308.980659351726,354.171016708461,604.97100497817,369.677634216716,470.081660021847,325.098533174385
